,index,DateTime,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Enthalpy [J/kg](Hourly),ZONE1 PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),ZONE1 FRIDGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 RANGE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),ZONE1 SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE1 OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),EXHAUSTFANSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),DCINTERLOCK:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),ZONE1_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),ZONE1_TB SCHEDULE:Schedule Value [](Hourly),ZONE1_VANOS:Schedule Value [](Hourly),ZONE1_VANOSLIMIT:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),ZONE1_PTHP:Zone Packaged Terminal Heat Pump Total Cooling Rate [W](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly),ZONE1_ERV_SUPPLY:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_RETURN:System Node Enthalpy [J/kg](Hourly),ZONE1_ERV_EXHAUST:System Node Enthalpy [J/kg](Hourly),ZONE1_MECH_AIR_INLET:System Node Enthalpy [J/kg](Hourly),ZONE1_ZONE_AIR_NODE:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_1:System Node Enthalpy [J/kg](Hourly),ZONE1_OA_2:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_FAN_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_COOL_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly),ZONE1_PTHP_DX_HEAT_COIL_OUTLET:System Node Enthalpy [J/kg](Hourly) ,Date2,Time,Date
5407,5599,1900-08-14 07:00:00,29.25,12.375,35.625,54729.55976486142,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.782254555136053,28.84522024310466,13.785052254261236,0.0,28.908185931073263,39.54195816756203,748.1037818393654,183283.2765784817,0.0,26.76942814660982,28.47629179402626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.0270328752977393,0.0,101010448.27046096,0.0,0.0,0.0,29442.989459818964,56135.23205138887,56135.23205138887,56135.23205138887,56135.23205138887,56693.192451675335,56135.23205138887,54719.26359776773,56135.23205138887,56135.23205138887,56135.23205138887,08/14,07:00:00,08/14
5408,5600,1900-08-14 08:00:00,31.875,12.625,31.125,57833.34546811445,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.057541834031177,29.155034244556504,14.592227345984451,0.0,29.25252665508183,40.84428920260044,823.3760811508067,182618.2608277062,0.0,27.14198914187027,28.95022185668462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.9622575685313024,0.0,85948081.31863803,0.0,0.0,0.0,29442.989459818964,58081.848587836605,58081.848587836605,58081.848587836605,58081.848587836605,58558.085257970095,58081.848587836605,57823.04625348572,58081.848587836605,58081.848587836605,58081.848587836605,08/14,08:00:00,08/14
5409,5601,1900-08-14 09:00:00,33.625,13.0,28.75,60131.80353927749,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.33831475363949,29.454971264791116,15.423501707456708,0.0,29.571627775942734,42.305019800715385,901.5219181174712,182063.4314776361,0.0,27.52372925133379,29.45838175930876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.878763935137769,0.0,72147450.56716138,0.0,0.0,0.0,29442.989459818964,60036.05790369674,60036.05790369674,60036.05790369674,60036.05790369674,60520.5120809672,60036.05790369674,60121.50062121464,60036.05790369674,60036.05790369674,60036.05790369674,08/14,09:00:00,08/14
5410,5602,1900-08-14 10:00:00,34.625,12.375,26.125,60098.650632168166,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.65525107011584,29.77652587750979,16.135337891350016,0.0,29.897800684903746,43.4534173519839,973.8251438403524,224163.64678043168,0.0,27.92206144218647,29.9849835274972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,4.554557510015764,0.0,58044007.54119229,0.0,18.2265564714708,0.0,29442.989459818964,58545.64966547442,61907.78968888472,61907.78968888472,61907.78968888472,62319.89842223997,61907.78968888472,60088.35542137165,62866.21705009727,58545.64966547442,58545.64966547442,08/14,10:00:00,08/14
5411,5603,1900-08-14 11:00:00,35.625,12.0,24.375,60770.39609844229,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.954434400429932,29.97701575099432,16.51546992150729,0.0,29.99959710155871,44.25915966502716,1027.405644174759,686845.3477915252,0.0,28.18358969047921,30.216163154354646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.375311944192733,0.0,49994938.0084852,0.0,394.9549063959423,0.0,29442.989459818964,47271.30601886213,63131.50107026547,63131.50107026547,63131.50107026547,63230.92968028411,63131.50107026547,60760.10344901223,64057.586248544285,47271.30601886213,47271.30601886213,08/14,11:00:00,08/14
5412,5604,1900-08-14 12:00:00,37.25,11.375,21.5,61493.99838061737,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.188230815737175,30.09362347142747,16.226100429195945,0.0,29.99901612711776,43.4555686978762,1033.3371047164767,1287213.8188500344,0.0,28.26124101868088,30.11078257172426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,6.750800851311585,0.0,50017253.31036538,0.0,947.4998292398832,0.0,29442.989459818964,46933.33081784011,62950.98125003901,62950.98125003901,62950.98125003901,62616.36239925174,62950.98125003901,61483.71256057755,63314.65898291628,46933.33081784011,46933.33081784011,08/14,12:00:00,08/14
5413,5605,1900-08-14 13:00:00,38.0,9.75,18.125,59325.475312630646,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.38812078747617,30.193469951229957,15.305092835461185,0.0,29.998819114983736,40.96874829145703,1000.016009455184,1548281.5487440256,0.0,28.223374182352664,29.801839672832006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.001243027600665,0.0,50037434.46064711,0.0,1170.696790353393,0.0,29442.989459818964,45518.7105597651,61191.55496396543,61191.55496396543,61191.55496396543,60742.8061555349,61191.55496396543,59315.21084377522,61469.7955029341,45518.7105597651,45518.7105597651,08/14,13:00:00,08/14
5414,5606,1900-08-14 14:00:00,38.0,9.625,18.25,59496.83555867149,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.546988791175057,30.27310055991627,14.630462085942728,0.0,29.99921232865747,39.22320115907813,997.1909622389576,1725206.7451835612,0.0,28.210845278513748,29.60066486512716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.000860437143402,0.0,50019972.94360083,0.0,1329.0544302019737,0.0,29442.989459818964,44258.234361435774,59717.903667742015,59717.903667742015,59717.903667742015,59448.53117927656,59717.903667742015,59486.56984340374,59960.46117427996,44258.234361435774,44258.234361435774,08/14,14:00:00,08/14
5415,5607,1900-08-14 15:00:00,38.0,9.375,17.75,58913.715947412566,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.685819121219154,30.342545883403456,14.061123950151732,0.0,29.99927264558776,37.80457352390206,979.3453939833552,1997167.6476167776,0.0,28.20574967631269,29.446883207515437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.000749343154013,0.0,50014902.46177858,0.0,1579.7443107723884,0.0,29442.989459818964,43351.6609267021,58675.67797667662,58675.67797667662,58675.67797667662,58381.82482176167,58675.67797667662,58903.45447354551,58877.57060813176,43351.6609267021,43351.6609267021,08/14,15:00:00,08/14
5416,5608,1900-08-14 16:00:00,38.0,9.0,17.0,58040.342991671845,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.813273684300988,30.40636012743932,13.466586990750905,0.0,29.999446570577646,36.36892916609519,960.556750469516,2121401.614155156,0.0,28.19557679286611,29.29961921244285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.000599138196085,0.0,50008046.70987088,0.0,1689.085961407097,0.0,29442.989459818964,42366.58438764898,57512.72525870399,57512.72525870399,57512.72525870399,57310.31146339013,57512.72525870399,58030.08787040309,57699.14274289903,42366.58438764898,42366.58438764898,08/14,16:00:00,08/14
5417,5609,1900-08-14 17:00:00,38.0,8.375,16.375,57309.561839643655,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.88861266757984,30.444078148021127,13.147940841043546,0.0,29.999543628462412,35.62011533819046,959.6235002464585,2237715.738375731,0.0,28.195480825054535,29.22640605927834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,8.00047787103616,0.0,50002511.66670329,0.0,1794.7235844331344,0.0,29442.989459818964,41847.23386651411,56903.04759669669,56903.04759669669,56903.04759669669,56752.97235303007,56903.04759669669,57299.31203381212,57077.41056255295,41847.23386651411,41847.23386651411,08/14,17:00:00,08/14
5418,5610,1900-08-14 18:00:00,37.375,7.375,16.0,55602.5505171717,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.80480571926404,30.40224596589122,12.77405830489496,0.0,29.999686212518387,34.75855839823389,951.1679918951448,1989615.4076747925,0.0,28.107086685810067,29.14510056753148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,7.625349410877235,0.0,49996648.19252789,0.0,1571.362689981079,0.0,29442.989459818964,41203.39774494564,56240.47424577944,56240.47424577944,56240.47424577944,56099.23910132775,56293.83469394313,55592.308500570914,56440.071564134894,41203.39774494564,41203.39774494564,08/14,18:00:00,08/14
5419,5611,1900-08-14 19:00:00,35.125,8.25,19.75,54927.07310860304,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.671119553361702,30.335354200381175,12.765099562499516,0.0,29.99958884740065,34.73855395351666,968.6548872432786,1487512.9118030109,0.0,28.039089028480927,29.143183026811247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,5.875405386843958,0.0,49999203.04764426,0.0,1153.616586402358,3600.0,29442.989459818964,40671.90738069109,55989.0787804981,55989.0787804981,55989.0787804981,56101.81339946574,55989.0787804981,54916.819318378926,56268.95669098376,40671.90738069109,40671.90738069109,08/14,19:00:00,08/14
5420,5612,1900-08-14 20:00:00,33.375,9.0,22.625,53993.45133871544,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.504017570513096,30.25185107332127,13.292557930322424,0.0,29.999684576129447,35.95905790328189,1027.4985670535884,1088853.2262697218,0.0,28.01782987361434,29.2596491150924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.625308315954297,0.0,49994772.42899382,0.0,799.1742642853516,3600.0,29442.989459818964,41135.639211124166,56771.67600369978,56771.67600369978,56771.67600369978,57040.60180977928,56771.67600369978,53983.191350632886,57182.67630314647,41135.639211124166,41135.639211124166,08/14,20:00:00,08/14
5421,5613,1900-08-14 21:00:00,31.75,9.0,24.875,52393.36982665469,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.33421613664173,30.16695290952916,13.898108492176702,0.0,29.99968968241658,37.40518286931922,1098.6544857709684,798532.8240811226,0.0,28.006472573725166,29.40542291882275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.250318450385936,0.0,49995235.01434767,0.0,528.0018668878938,3600.0,29442.989459818964,41961.13429200136,57866.31892271484,57866.31892271484,57866.31892271484,58141.29137031711,57866.31892271484,52383.10942263647,58505.61191335406,41961.13429200136,41961.13429200136,08/14,21:00:00,08/14
5422,5614,1900-08-14 22:00:00,31.0,9.625,26.625,52189.906709317096,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.18425659474241,30.092006078781665,14.479238383310909,0.0,29.99975556282092,38.84073270051576,1164.040685204171,587589.6190248566,0.0,28.00761621506446,29.558960295188466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1.0002627065407357,0.0,49992690.58263964,0.0,317.9557658772914,3600.0,29442.989459818964,43112.06998851976,58970.614745028106,58970.614745028106,58970.614745028106,59255.866968881455,58970.614745028106,52179.642201778166,60029.69611365743,43112.06998851976,43112.06998851976,08/14,22:00:00,08/14
5423,5615,1900-08-14 23:00:00,30.375,11.25,30.75,53986.21324202062,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,30.05112230985994,30.025486584147764,15.13413909645865,0.0,29.99985085843559,40.5175391625906,1225.2924395469138,427351.6386550095,0.0,28.03165088183372,29.749614005822533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.6251774222042865,0.0,49988797.734760046,0.0,153.7389803584359,3600.0,29442.989459818964,45006.99669816116,60192.633394971504,60192.633394971504,60192.633394971504,60549.51335139498,60192.633394971504,53975.9309317938,62419.64850187398,45006.99669816116,45006.99669816116,08/14,23:00:00,08/14
5424,5616,1900-08-15 00:00:00,29.375,12.0,34.25,54208.56766957469,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.925590303339607,29.961098185200015,15.91062918782102,0.0,29.996606067060426,42.59480275142198,1284.2408549167965,257718.7973594181,0.0,28.082242163470045,29.997894299653368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.374947511102051,0.0,49983095.00507617,0.0,25.124339762485175,3600.0,29442.989459818964,51272.46408952207,61731.74568308597,61731.74568308597,61731.74568308597,62130.13748769802,61731.74568308597,54198.27625369858,64843.76006760896,51272.46408952207,51272.46408952207,08/15,00:00:00,08/15
5425,5617,1900-08-15 01:00:00,28.375,12.625,38.125,54444.1449876635,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.80377143049896,29.851301740318267,16.631467314035568,0.0,29.89883205013758,44.85008551300791,1331.233153909165,187545.20547945204,0.0,28.100300408506893,30.16549600099322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-1.3105376219171188,0.0,52904680.95390904,0.0,0.0,3600.0,29442.989459818964,63227.62820773963,63227.62820773963,63227.62820773963,63227.62820773963,63565.256977509125,63227.62820773963,54433.844353874745,63227.62820773963,63227.62820773963,63227.62820773963,08/15,01:00:00,08/15
5426,5618,1900-08-15 02:00:00,26.75,12.375,41.25,52352.8513219709,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.663029448341728,29.68420042334776,17.227570689363752,0.0,29.705371398353797,47.09799710007528,1358.5173749151045,187545.20547945204,0.0,28.05569652846306,30.21315083774944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.511775695709611,0.0,60661643.392183006,0.0,0.0,3600.0,29442.989459818964,64450.51650002478,64450.51650002478,64450.51650002478,64450.51650002478,64660.46230697474,64450.51650002478,52342.553827337215,64450.51650002478,64450.51650002478,64450.51650002478,08/15,02:00:00,08/15
5427,5619,1900-08-15 03:00:00,26.625,11.375,38.875,50535.442660522654,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.52035655634516,29.53136261498629,17.53317289379263,0.0,29.542368673627408,48.46673925091884,1360.85794140478,187545.20547945204,0.0,27.97112760167753,30.180377465192898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-3.192401628498768,0.0,69128256.72713697,0.0,0.0,3600.0,29442.989459818964,65067.590711884826,65067.590711884826,65067.590711884826,65067.590711884826,65171.12121352823,65067.590711884826,50525.15755423928,65067.590711884826,65067.590711884826,65067.590711884826,08/15,03:00:00,08/15
5428,5620,1900-08-15 04:00:00,26.375,11.0,38.25,49553.0921280104,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.38551046257924,29.40372263818838,17.7287615121149,0.0,29.42193481379752,49.41057534831673,1368.3613746074832,187545.20547945204,0.0,27.88699407367537,30.144514610682556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-2.834666700558098,0.0,73711044.77828228,0.0,0.0,3600.0,29442.989459818964,65424.53832195456,65424.53832195456,65424.53832195456,65424.53832195456,65497.49473795478,65424.53832195456,49542.81235382914,65424.53832195456,65424.53832195456,65424.53832195456,08/15,04:00:00,08/15
5429,5621,1900-08-15 05:00:00,26.0,11.0,39.0,49093.0721225602,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.265667065625856,28.93099654516497,16.30932860379488,1.612391070848586,28.59632602470408,47.51412134633629,1172.688704713359,186634.6960193757,0.0,27.3355956701832,29.11545975918095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.25,-3.3043638839186,0.0,80193448.16163379,0.0,0.0,2700.0,29442.989459818957,62354.389676596766,62354.389676596766,62354.389676596766,62354.389676596766,61898.91668683381,62354.389676596766,49082.79291257651,62354.389676596766,62354.389676596766,62354.389676596766,08/15,05:00:00,08/15
5430,5622,1900-08-15 06:00:00,27.25,11.625,37.75,51320.656675677004,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.645396440577148,28.054896078176604,11.973740679587117,0.0,27.46439571577607,38.26877057050079,667.6813667561183,1952470.5320894949,0.0,25.99325112051854,26.99124711713527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-0.3560198422265346,0.0,151334178.7000767,0.0,2056.472206065124,0.0,29442.989459818964,48056.71032213287,52027.34729098461,52027.34729098461,52027.34729098461,52139.946800955775,52080.7077391483,51310.37049850392,52100.94548494735,48056.71032213287,48056.71032213287,08/15,06:00:00,08/15
5431,5623,1900-08-15 07:00:00,29.875,12.625,34.5,55528.7079921973,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,28.87120271236465,28.89508360451487,12.733043613341623,0.0,28.91896449666509,36.89374305673845,734.9564018776084,183308.0948490614,0.0,26.711024742432812,28.27188469678256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.3617442454852506,0.0,101457601.024832,0.0,0.0,0.0,29442.989459818964,54393.51473240863,54393.51473240863,54393.51473240863,54393.51473240863,54879.86166845124,54393.51473240863,55518.41066087972,54393.51473240863,54393.51473240863,54393.51473240863,08/15,07:00:00,08/15
5432,5624,1900-08-15 08:00:00,31.625,13.0,31.75,57741.45825694561,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.185306265862984,29.264364084447077,13.900758152609678,0.0,29.34342190303116,38.852968828753056,846.0607685951647,182635.38373234545,0.0,27.15902391484972,28.85521879397588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.1151213739238344,0.0,82000803.85526514,0.0,0.0,0.0,29442.989459818964,56757.45626394296,56757.45626394296,56757.45626394296,56757.45626394296,57365.21917406397,56757.45626394296,57731.15784139504,56757.45626394296,56757.45626394296,56757.45626394296,08/15,08:00:00,08/15
5433,5625,1900-08-15 09:00:00,32.625,13.0,30.375,59082.80615851942,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.480191690337847,29.580815118320803,14.911504421546988,0.0,29.681438546303763,40.6770226545903,934.0006015479968,182068.4883021985,0.0,27.56768443453048,29.404030028644694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,2.779834467426644,0.0,67909491.36653292,0.0,0.0,0.0,29442.989459818964,59077.06221134344,59077.06221134344,59077.06221134344,59077.06221134344,59617.494452740815,59077.06221134344,59072.50342380637,59077.06221134344,59077.06221134344,59077.06221134344,08/15,09:00:00,08/15
5434,5626,1900-08-15 10:00:00,34.25,12.375,26.875,59869.58667200127,0.0,147945.20547945204,0.0,0.0,0.0,0.0,0.0,0.0,29.81472364470816,29.896025647399668,15.734907906363444,0.0,29.977327650091183,42.16363351555333,1002.9283606427252,349507.2631845681,0.0,27.97180322432688,29.92096043642005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3.818343328684227,0.0,53067067.62118161,0.0,116.84069567612278,0.0,29442.989459818964,49384.28182931925,61135.00062625908,61135.00062625908,61135.00062625908,61548.37069639721,61135.00062625908,59859.29033244596,61931.9516264272,49384.28182931925,49384.28182931925,08/15,10:00:00,08/15
