,Unnamed: 0,Run Name,SET ≤ 12.2°C Hours (F),Hours < 2°C [hr],Hours Above Vanos Threshold [hr],Total Deadly Days,Min outdoor DB [°C],Min outdoor DP [°C],Max outdoor DB [°C],Max outdoor DP [°C],"Caution (> 26.7, ≤ 32.2°C) [hr]","Extreme Caution (> 32.2, ≤ 39.4°C) [hr]","Danger (> 39.4, ≤ 51.7°C) [hr]",Extreme Danger (> 51.7°C) [hr],EUI,Peak Electric Demand [W],Heating Battery Size [kWh],Cooling Battery Size [kWh],First Year Electric Cost [$],First Year Gas Cost [$],First Cost [$],Wall Cost [$],Roof Cost [$],Floor Cost [$],Window Cost [$],Door Cost [$],Air Sealing Cost [$],Mechanical Cost [$],Water Heater Cost [$],Appliances Cost [$],PV Cost [$],Battery Cost [$],Total ADORB Cost [$],pv_dirEn_tot,pv_dirMR_tot,pv_opCO2_tot,pv_emCO2_tot,pv_eTrans_tot
116,0,2B_IECC_TMY_DCint_9000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.57153566565936,1276.3895310313694,0,134354.31,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15028.61,423323.70870523725,47862.84509487796,330822.06497227994,5415.433129656513,32179.526262000007,7043.839246422796
117,0,2B_IECC_TMY_DCint_9000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.25,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.846713009487,1276.3895310313694,0,134864.38,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15538.69,424429.0388810608,47862.84509487796,331822.21203110355,5415.433129656513,32284.709379000007,7043.839246422796
118,0,2B_IECC_TMY_DCint_10000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
119,0,2B_IECC_TMY_DCint_10000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
120,0,2B_IECC_TMY_DCint_10000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
121,0,2B_IECC_TMY_DCint_10000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
122,0,2B_IECC_TMY_DCint_10000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
123,0,2B_IECC_TMY_DCint_10000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
124,0,2B_IECC_TMY_DCint_10000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
125,0,2B_IECC_TMY_DCint_10000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.39582575487859,1276.3895310313694,0,134684.03,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15358.33,424038.21089465887,47862.84509487796,331468.5747762016,5415.433129656513,32247.518647500005,7043.839246422796
126,0,2B_IECC_TMY_DCint_10000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,3.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.87053962099375,1276.3895310313694,0,134473.91,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15148.22,423582.8916352054,47862.84509487796,331056.58458012313,5415.433129656513,32204.189584125008,7043.839246422796
127,0,2B_IECC_TMY_DCint_10000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,36.97581876065804,1276.3895310313694,0,134116.02,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14790.33,422807.3451455412,47862.84509487796,330354.8394820839,5415.433129656513,32130.3881925,7043.839246422796
128,0,2B_IECC_TMY_DCint_10000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,159.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.855758363454704,1276.3895310313694,0,134468.0,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15142.3,423570.0745729897,47862.84509487796,331044.9865409074,5415.433129656513,32202.97056112501,7043.839246422796
129,0,2B_IECC_TMY_DCint_10000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,159.0,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,38.04476156894485,1276.3895310313694,0,134543.6,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15217.9,423733.8995321074,47862.84509487796,331193.2218350251,5415.433129656513,32218.560226125,7043.839246422796
130,0,2B_IECC_TMY_DCint_10000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.25,0.0,0.0,0.0,14.52,3354.74,8.655433791041657,39.27288935198161,1276.3895310313694,0,135034.85,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15709.16,424798.44682789664,47862.84509487796,332156.46693306434,5415.433129656513,32319.862423875005,7043.839246422796
131,0,2B_IECC_TMY_DCint_11000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
132,0,2B_IECC_TMY_DCint_11000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
133,0,2B_IECC_TMY_DCint_11000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
134,0,2B_IECC_TMY_DCint_11000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.58,3361.42,8.655433791041657,38.21547911304476,1280.4322660147227,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,424068.4573871567,48014.4420749249,331327.12379580946,5436.384011960787,32232.64247775001,7057.865026711614
135,0,2B_IECC_TMY_DCint_11000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
136,0,2B_IECC_TMY_DCint_11000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
137,0,2B_IECC_TMY_DCint_11000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
138,0,2B_IECC_TMY_DCint_11000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.33559816889846,1276.3895310313694,0,134659.93,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15334.24,423985.9963824946,47862.84509487796,331421.32967816235,5415.433129656513,32242.549233375008,7043.839246422796
139,0,2B_IECC_TMY_DCint_11000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,3.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.87053962099375,1276.3895310313694,0,134473.91,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15148.22,423582.8916352054,47862.84509487796,331056.58458012313,5415.433129656513,32204.189584125008,7043.839246422796
140,0,2B_IECC_TMY_DCint_11000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,36.97581876065804,1276.3895310313694,0,134116.02,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14790.33,422807.3451455412,47862.84509487796,330354.8394820839,5415.433129656513,32130.3881925,7043.839246422796
141,0,2B_IECC_TMY_DCint_11000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.5,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.72487704562728,1276.3895310313694,0,134415.65,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15089.95,423456.6322897912,47862.84509487796,330942.3394820839,5415.433129656513,32192.17533675,7043.839246422796
142,0,2B_IECC_TMY_DCint_11000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.5,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.61657978335558,1276.3895310313694,0,134372.33,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15046.63,423362.7579878206,47862.84509487796,330857.3983056133,5415.433129656513,32183.242211250003,7043.839246422796
143,0,2B_IECC_TMY_DCint_11000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.75,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.622945310328646,1276.3895310313694,0,134374.87,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15049.18,423368.27227077406,47862.84509487796,330862.38850169175,5415.433129656513,32183.766298125007,7043.839246422796
144,0,2B_IECC_TMY_DCint_12000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
145,0,2B_IECC_TMY_DCint_12000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
146,0,2B_IECC_TMY_DCint_12000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
147,0,2B_IECC_TMY_DCint_12000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
148,0,2B_IECC_TMY_DCint_12000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
149,0,2B_IECC_TMY_DCint_12000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
150,0,2B_IECC_TMY_DCint_12000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.923515053899166,1276.3895310313694,0,134495.1,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15169.41,423628.8102976883,47862.84509487796,331098.133599731,5415.433129656513,32208.559227000005,7043.839246422796
151,0,2B_IECC_TMY_DCint_12000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.5,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.0781005459714,1276.3895310313694,0,134556.94,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15231.24,423762.80726960255,47862.84509487796,331219.37869777024,5415.433129656513,32221.31110087501,7043.839246422796
152,0,2B_IECC_TMY_DCint_12000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.0,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.59096830360481,1276.3895310313694,0,134362.08,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15036.39,423340.5563815265,47862.84509487796,330837.3100703192,5415.433129656513,32181.128840250003,7043.839246422796
153,0,2B_IECC_TMY_DCint_12000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.0,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,36.97581876065804,1276.3895310313694,0,134116.02,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14790.33,422807.3451455412,47862.84509487796,330354.8394820839,5415.433129656513,32130.3881925,7043.839246422796
154,0,2B_IECC_TMY_DCint_12000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.25,1.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.54580498017442,1276.3895310313694,0,134344.02,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15018.32,423301.410308024,47862.84509487796,330801.88850169175,5415.433129656513,32177.404335375013,7043.839246422796
155,0,2B_IECC_TMY_DCint_12000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.25,1.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.39438762619714,1276.3895310313694,0,134283.45,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14957.76,423170.1654220633,47862.84509487796,330683.133599731,5415.433129656513,32164.914351375,7043.839246422796
156,0,2B_IECC_TMY_DCint_12000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.5,1.0,0.0,0.0,14.52,3354.74,8.655433791041657,37.43024245964021,1276.3895310313694,0,134297.79,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14972.1,423201.24015637214,47862.84509487796,330711.2512467898,5415.433129656513,32167.87143862501,7043.839246422796
157,0,2B_IECC_TMY_DCint_13000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
158,0,2B_IECC_TMY_DCint_13000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
159,0,2B_IECC_TMY_DCint_13000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
160,0,2B_IECC_TMY_DCint_13000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
161,0,2B_IECC_TMY_DCint_13000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
162,0,2B_IECC_TMY_DCint_13000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
163,0,2B_IECC_TMY_DCint_13000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.869604556242685,1276.3895310313694,0,134473.54,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15147.84,423582.0797353378,47862.84509487796,331055.84928600554,5415.433129656513,32204.112978375008,7043.839246422796
164,0,2B_IECC_TMY_DCint_13000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.869604556242685,1276.3895310313694,0,134473.54,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15147.84,423582.0797353378,47862.84509487796,331055.84928600554,5415.433129656513,32204.112978375008,7043.839246422796
165,0,2B_IECC_TMY_DCint_13000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.25,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.38275238984569,1276.3895310313694,0,134278.8,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14953.1,423160.0787758329,47862.84509487796,330674.0061487506,5415.433129656513,32163.955156125005,7043.839246422796
166,0,2B_IECC_TMY_DCint_13000_2925,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.25,0.75,0.0,0.0,14.52,3354.74,8.655433791041657,37.382960857812726,1276.3895310313694,0,134278.88,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14953.18,423160.252135578,47862.84509487796,330674.1630114957,5415.433129656513,32163.971653125005,7043.839246422796
167,0,2B_IECC_TMY_DCint_13000_295,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.75,0.5,0.0,0.0,14.52,3354.74,8.655433791041657,37.43368581819063,1276.3895310313694,0,134299.17,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,14973.47,423204.2205009284,47862.84509487796,330713.94732522115,5415.433129656513,32168.15570475001,7043.839246422796
168,0,2B_IECC_TMY_DCint_13000_2975,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,158.75,0.5,0.0,0.0,14.52,3354.74,8.655433791041657,37.82874634793222,1276.3895310313694,0,134457.19,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15131.5,423546.65944848,47862.84509487796,331023.80026639765,5415.433129656513,32200.74171112501,7043.839246422796
169,0,2B_IECC_TMY_DCint_13000_30,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,159.0,0.5,0.0,0.0,14.52,3354.74,8.655433791041657,37.93563139609625,1276.3895310313694,0,134499.95,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15174.25,423639.3101211883,47862.84509487796,331107.633599731,5415.433129656513,32209.559050500007,7043.839246422796
170,0,2B_IECC_TMY_DCint_14000_27,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
171,0,2B_IECC_TMY_DCint_14000_2725,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
172,0,2B_IECC_TMY_DCint_14000_275,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
173,0,2B_IECC_TMY_DCint_14000_2775,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
174,0,2B_IECC_TMY_DCint_14000_28,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
175,0,2B_IECC_TMY_DCint_14000_2825,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,154.5,6.25,0.0,0.0,14.52,3354.74,8.655433791041657,38.21547911304476,1276.3895310313694,0,134611.89,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15286.19,423881.8837445168,47862.84509487796,331327.12379580946,5415.433129656513,32232.64247775001,7043.839246422796
176,0,2B_IECC_TMY_DCint_14000_285,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.19764342280419,1276.3895310313694,0,134604.75,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15279.06,423866.4214983133,47862.84509487796,331313.133599731,5415.433129656513,32231.170427625,7043.839246422796
177,0,2B_IECC_TMY_DCint_14000_2875,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.19764342280419,1276.3895310313694,0,134604.75,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15279.06,423866.4214983133,47862.84509487796,331313.133599731,5415.433129656513,32231.170427625,7043.839246422796
178,0,2B_IECC_TMY_DCint_14000_29,0.0,0.0,0.0,0,-1.0625,-20.375,39.0,18.0,157.75,2.75,0.0,0.0,14.52,3354.74,8.655433791041657,38.19764342280419,1276.3895310313694,0,134604.75,61259.55,1452.0,557.42,32583.61,500.02,1255.64,12000.0,1500.0,5500.0,6.0,15279.06,423866.4214983133,47862.84509487796,331313.133599731,5415.433129656513,32231.170427625,7043.839246422796
