Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2005/7/7,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,36.1,22.8,46,98300,673,1320,418,329,385,133,37155,29265,22230,9999,250,8.2,5,4,777.7,77777,9,'999999999,46,0.1140,0,88,0.200,0.0,99.0
2005/7/7,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,34.4,22.2,49,98300,447,1320,414,208,179,148,23144,13212,18667,9999,240,7.2,9,8,777.7,77777,9,'999999999,44,0.1140,0,88,0.200,0.0,99.0
2005/7/7,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.8,22.2,54,98200,215,1320,417,81,89,66,9016,3445,8456,9999,240,7.7,8,6,777.7,77777,9,'999999999,44,0.1140,0,88,0.200,0.0,99.0
2005/7/7,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,31.7,22.2,57,98200,12,1320,415,10,9,9,1137,1270,1088,9999,240,7.7,8,6,777.7,77777,9,'999999999,44,0.1140,0,88,0.200,0.0,99.0
2005/7/7,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.6,22.8,63,98300,0,0,415,0,0,0,0,0,0,9999,240,9.8,8,6,777.7,77777,9,'999999999,46,0.1140,0,88,0.200,0.0,99.0
2005/7/7,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.6,22.8,63,98300,0,0,415,0,0,0,0,0,0,9999,260,8.8,6,5,777.7,77777,9,'999999999,46,0.1140,0,88,0.200,0.0,99.0
2005/7/7,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,30.0,23.3,68,98300,0,0,415,0,0,0,0,0,0,9999,250,8.2,6,5,777.7,77777,9,'999999999,47,0.1140,0,88,0.200,0.0,99.0
2005/7/7,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,29.4,22.8,67,98300,0,0,412,0,0,0,0,0,0,9999,270,6.7,6,5,777.7,77777,9,'999999999,46,0.1140,0,88,0.200,0.0,99.0
2005/7/8,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,22.8,70,98400,0,0,410,0,0,0,0,0,0,9999,270,7.2,5,4,777.7,77777,9,'999999999,46,0.0910,0,88,0.200,0.0,99.0
2005/7/8,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,22.8,74,98500,0,0,408,0,0,0,0,0,0,9999,290,5.2,5,4,777.7,77777,9,'999999999,46,0.0910,0,88,0.200,0.0,99.0
2005/7/8,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,22.8,74,98500,0,0,408,0,0,0,0,0,0,9999,330,5.2,5,4,777.7,77777,9,'999999999,46,0.0910,0,88,0.200,0.0,99.0
2005/7/8,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,12.2,47,98700,0,0,356,0,0,0,0,0,0,9999,360,6.2,4,3,777.7,77777,9,'999999999,22,0.0910,0,88,0.200,0.0,99.0
2005/7/8,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,12.2,51,98800,19,1320,353,19,37,16,2077,0,2077,9999,360,7.7,4,3,777.7,77777,9,'999999999,22,0.0910,0,88,0.200,0.0,99.0
2005/7/8,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,12.8,55,98900,242,1320,354,104,240,60,11120,11486,9010,9999,360,8.8,4,3,777.7,77777,9,'999999999,23,0.0910,0,88,0.200,0.0,99.0
2005/7/8,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,11.7,53,99000,475,1320,340,270,501,90,28793,42254,13576,9999,10,6.7,3,2,777.7,77777,9,'999999999,21,0.0910,0,88,0.200,0.0,99.0
2005/7/8,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,11.7,53,99000,700,1320,337,429,538,144,45860,47998,20428,9999,360,7.7,4,3,777.7,77777,9,'999999999,21,0.0910,0,88,0.200,0.0,99.0
2005/7/8,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,11.7,51,99100,900,1320,334,604,668,150,66049,65622,21344,9999,10,8.2,1,1,777.7,77777,9,'999999999,21,0.0910,0,88,0.200,0.0,99.0
2005/7/8,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,11.1,50,99100,1062,1320,329,757,696,197,82606,69819,26470,9999,20,7.2,3,2,777.7,77777,9,'999999999,20,0.0910,0,88,0.200,0.0,99.0
2005/7/8,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,11.7,51,99200,1175,1320,333,805,620,253,87424,62065,32202,9999,30,7.7,4,3,777.7,77777,9,'999999999,21,0.0910,0,88,0.200,0.0,99.0
2005/7/8,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,10.6,48,99200,1231,1320,324,932,759,224,102433,78608,29119,9999,30,7.2,3,2,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,11.1,48,99200,1228,1320,329,896,689,255,97629,70297,32269,9999,30,6.2,4,3,777.7,77777,9,'999999999,20,0.0910,0,88,0.200,0.0,99.0
2005/7/8,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,11.1,48,99100,1164,1320,335,738,558,246,80091,55204,31439,9999,20,5.2,5,4,777.7,77777,9,'999999999,20,0.0910,0,88,0.200,0.0,99.0
2005/7/8,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,11.1,48,99100,1044,1320,329,756,659,234,81290,64520,30282,9999,40,4.1,4,3,777.7,77777,9,'999999999,20,0.0910,0,88,0.200,0.0,99.0
2005/7/8,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,10.6,49,99100,876,1320,333,524,397,260,56056,28901,36873,9999,40,4.1,6,5,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,10.6,49,99100,673,1320,342,312,252,184,34048,21827,22928,9999,40,3.1,8,6,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,10.6,51,99100,447,1320,337,235,249,150,24928,18588,18640,9999,30,3.1,8,6,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,10.6,59,99100,214,1320,345,73,127,53,7849,5408,6974,9999,20,3.1,8,6,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,10.6,63,99100,12,1320,344,12,18,10,1377,2366,1288,9999,10,3.1,8,6,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,10.0,61,99100,0,0,343,0,0,0,0,0,0,9999,20,1.0,9,8,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/8,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,9.4,56,99100,0,0,343,0,0,0,0,0,0,9999,360,2.6,9,8,777.7,77777,9,'999999999,18,0.0910,0,88,0.200,0.0,99.0
2005/7/8,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.2,9.4,60,99100,0,0,342,0,0,0,0,0,0,9999,30,1.5,9,8,777.7,77777,9,'999999999,18,0.0910,0,88,0.200,0.0,99.0
2005/7/8,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.2,10.6,65,99100,0,0,349,0,0,0,0,0,0,9999,360,2.6,9,8,777.7,77777,9,'999999999,19,0.0910,0,88,0.200,0.0,99.0
2005/7/9,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,16.7,11.7,73,99000,0,0,354,0,0,0,0,0,0,9999,340,3.1,9,8,777.7,77777,9,'999999999,21,0.1840,0,88,0.200,0.0,99.0
2005/7/9,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,16.7,11.7,73,99000,0,0,355,0,0,0,0,0,0,9999,40,2.1,9,8,777.7,77777,9,'999999999,21,0.1840,0,88,0.200,0.0,99.0
2005/7/9,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,11.7,65,99000,0,0,359,0,0,0,0,0,0,9999,100,3.6,9,8,777.7,77777,9,'999999999,21,0.1840,0,88,0.200,0.0,99.0
2005/7/9,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,11.7,65,98900,0,0,360,0,0,0,0,0,0,9999,120,3.6,10,9,777.7,77777,9,'999999999,21,0.1840,0,88,0.200,0.0,99.0
2005/7/9,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,13.9,75,99000,18,1320,371,5,0,5,616,8,616,9999,330,5.7,10,9,777.7,77777,9,'999999999,25,0.1840,0,88,0.200,0.0,99.0
2005/7/9,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.2,14.4,84,99000,240,1320,372,30,3,29,3547,623,3433,9999,70,2.6,10,9,777.7,77777,9,'999999999,25,0.1840,0,88,0.200,0.0,99.0
2005/7/9,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.2,15.6,90,98900,473,1320,376,72,7,70,8476,593,8264,9999,180,3.6,10,9,777.7,77777,9,'999999999,28,0.1840,0,88,0.200,0.0,99.0
2005/7/9,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.3,16.1,87,98900,698,1320,366,248,9,243,27677,765,27273,9999,200,2.6,10,9,777.7,77777,9,'999999999,29,0.1840,0,88,0.200,0.0,99.0
2005/7/9,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,15.0,78,98900,898,1320,368,244,7,239,28258,626,27832,9999,290,2.6,10,9,777.7,77777,9,'999999999,27,0.1840,0,88,0.200,0.0,99.0
2005/7/9,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,16.1,76,98900,1060,1320,359,551,331,286,61872,32253,35975,9999,260,4.1,6,5,777.7,77777,9,'999999999,29,0.1840,0,88,0.200,0.0,99.0
2005/7/9,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.3,17.8,71,98800,1174,1320,362,769,614,224,85425,62065,30259,9999,180,2.1,3,2,777.7,77777,9,'999999999,32,0.1840,0,88,0.200,0.0,99.0
2005/7/9,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.0,18.3,67,98800,1230,1320,364,852,655,242,94788,67152,32209,9999,240,2.1,3,2,777.7,77777,9,'999999999,33,0.1840,0,88,0.200,0.0,99.0
2005/7/9,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,16.7,71,98800,1227,1320,352,876,715,212,97859,74388,28743,9999,60,3.6,1,1,777.7,77777,9,'999999999,30,0.1840,0,88,0.200,0.0,99.0
2005/7/9,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,16.1,66,98800,1163,1320,349,846,779,159,93184,82589,20444,9999,80,3.6,0,0,777.7,77777,9,'999999999,29,0.1840,0,88,0.200,0.0,99.0
2005/7/9,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,15.0,66,98800,1043,1320,344,736,777,122,81815,82676,16497,9999,100,3.1,0,0,777.7,77777,9,'999999999,27,0.1840,0,88,0.200,0.0,99.0
2005/7/9,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,14.4,68,98800,876,1320,348,516,496,187,57361,43303,28643,9999,110,4.1,4,3,777.7,77777,9,'999999999,25,0.1840,0,88,0.200,0.0,99.0
2005/7/9,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,13.9,66,98800,672,1320,353,318,325,153,34764,22854,23135,9999,140,4.1,5,4,777.7,77777,9,'999999999,25,0.1840,0,88,0.200,0.0,99.0
2005/7/9,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,12.8,61,98800,446,1320,351,194,153,143,21345,12330,17184,9999,130,3.6,9,8,777.7,77777,9,'999999999,23,0.1840,0,88,0.200,0.0,99.0
2005/7/9,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.0,13.9,68,98800,212,1320,362,68,81,55,7563,4620,6820,9999,110,2.6,9,8,777.7,77777,9,'999999999,25,0.1840,0,88,0.200,0.0,99.0
2005/7/9,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,15.0,76,98800,11,1320,366,10,4,10,1122,0,1122,9999,130,2.6,9,8,777.7,77777,9,'999999999,27,0.1840,0,88,0.200,0.0,99.0
2005/7/9,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,15.0,78,98800,0,0,365,0,0,0,0,0,0,9999,170,1.5,8,6,777.7,77777,9,'999999999,27,0.1840,0,88,0.200,0.0,99.0
2005/7/9,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,19.4,15.0,76,98800,0,0,365,0,0,0,0,0,0,9999,160,1.5,8,6,777.7,77777,9,'999999999,27,0.1840,0,88,0.200,0.0,99.0
2005/7/9,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,15.6,81,98800,0,0,367,0,0,0,0,0,0,9999,190,1.5,8,7,777.7,77777,9,'999999999,28,0.1840,0,88,0.200,0.0,99.0
2005/7/9,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,18.9,15.6,81,98800,0,0,367,0,0,0,0,0,0,9999,260,2.6,8,7,777.7,77777,9,'999999999,28,0.1840,0,88,0.200,0.0,99.0
2005/7/10,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,15.6,73,98800,0,0,370,0,0,0,0,0,0,9999,0,0.0,8,6,777.7,77777,9,'999999999,28,0.1690,0,88,0.200,0.0,99.0
2005/7/10,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,15.0,84,98800,0,0,362,0,0,0,0,0,0,9999,0,0.0,8,7,777.7,77777,9,'999999999,27,0.1690,0,88,0.200,0.0,99.0
2005/7/10,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,16.7,15.0,90,98700,0,0,360,0,0,0,0,0,0,9999,0,0.0,8,7,777.7,77777,9,'999999999,27,0.1690,0,88,0.200,0.0,99.0
2005/7/10,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,16.7,15.0,90,98700,0,0,360,0,0,0,0,0,0,9999,0,0.0,8,7,777.7,77777,9,'999999999,27,0.1690,0,88,0.200,0.0,99.0
2005/7/10,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,16.7,15.0,90,98800,17,1320,360,11,0,11,1275,0,1275,9999,0,0.0,6,6,777.7,77777,9,'999999999,27,0.1690,0,88,0.200,0.0,99.0
2005/7/10,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,17.8,16.7,93,98800,238,1320,369,81,77,67,9027,3605,8378,9999,160,2.6,6,6,777.7,77777,9,'999999999,30,0.1690,0,88,0.200,0.0,99.0
2005/7/10,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,20.6,17.8,84,98900,471,1320,368,229,282,128,24974,21797,17197,9999,190,2.6,6,6,777.7,77777,9,'999999999,32,0.1690,0,88,0.200,0.0,99.0
2005/7/10,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.3,19.4,79,98900,696,1320,372,413,431,186,45057,30910,28771,9999,220,2.1,5,4,777.7,77777,9,'999999999,36,0.1690,0,88,0.200,0.0,99.0
2005/7/10,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.6,20.6,74,98800,896,1320,380,550,416,268,60029,27765,41186,9999,290,2.1,6,5,777.7,77777,9,'999999999,39,0.1690,0,88,0.200,0.0,99.0
2005/7/10,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,21.1,67,98800,1059,1320,382,718,499,319,78981,37154,49191,9999,320,2.1,6,5,777.7,77777,9,'999999999,41,0.1690,0,88,0.200,0.0,99.0
2005/7/10,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,20.0,59,98800,1172,1320,381,762,453,360,83866,32873,54679,9999,340,2.1,6,5,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/10,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,20.6,65,98800,1229,1320,391,629,305,346,71423,28656,44741,9999,70,3.1,8,6,777.7,77777,9,'999999999,39,0.1690,0,88,0.200,0.0,99.0
2005/7/10,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,20.6,65,98800,1226,1320,378,860,551,349,95696,44974,53940,9999,130,4.1,5,4,777.7,77777,9,'999999999,39,0.1690,0,88,0.200,0.0,99.0
2005/7/10,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,20.0,61,98800,1162,1320,379,771,488,341,85140,37510,52126,9999,140,4.6,6,5,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/10,15:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,20.0,63,98800,1042,1320,377,704,534,282,77912,43397,43652,9999,130,4.6,5,4,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/10,16:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,19.4,61,98700,875,1320,378,555,454,254,60417,32827,38667,9999,150,4.1,6,5,777.7,77777,9,'999999999,36,0.1690,0,88,0.200,0.0,99.0
2005/7/10,17:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.3,21.1,65,98700,671,1320,393,357,295,207,39033,21903,27903,9999,150,4.6,8,6,777.7,77777,9,'999999999,41,0.1690,0,88,0.200,0.0,99.0
2005/7/10,18:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,21.1,63,98700,445,1320,398,211,264,122,22994,17941,16954,9999,210,4.1,6,5,777.7,77777,9,'999999999,41,0.1690,0,88,0.200,0.0,99.0
2005/7/10,19:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,28.9,19.4,57,98700,211,1320,401,71,65,60,7911,1953,7599,9999,260,5.2,6,5,777.7,77777,9,'999999999,36,0.1690,0,88,0.200,0.0,99.0
2005/7/10,20:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,26.7,19.4,65,98700,11,1320,396,10,0,10,1145,0,1145,9999,260,4.1,6,5,777.7,77777,9,'999999999,36,0.1690,0,88,0.200,0.0,99.0
2005/7/10,21:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,25.0,20.0,74,98700,0,0,395,0,0,0,0,0,0,9999,250,3.1,5,4,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/10,22:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,20.0,76,98700,0,0,393,0,0,0,0,0,0,9999,250,3.6,5,4,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/10,23:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,23.3,19.4,79,98700,0,0,388,0,0,0,0,0,0,9999,260,2.1,4,3,777.7,77777,9,'999999999,36,0.1690,0,88,0.200,0.0,99.0
2005/7/10,24:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,20.0,84,98700,0,0,389,0,0,0,0,0,0,9999,250,1.5,4,3,777.7,77777,9,'999999999,38,0.1690,0,88,0.200,0.0,99.0
2005/7/11,01:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,20.0,84,98700,0,0,388,0,0,0,0,0,0,9999,0,0.0,3,2,777.7,77777,9,'999999999,38,0.2000,0,88,0.200,0.0,99.0
2005/7/11,02:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.7,19.4,87,98700,0,0,383,0,0,0,0,0,0,9999,240,2.6,3,2,777.7,77777,9,'999999999,36,0.2000,0,88,0.200,0.0,99.0
2005/7/11,03:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.8,20.0,84,98700,0,0,387,0,0,0,0,0,0,9999,270,2.6,3,2,777.7,77777,9,'999999999,38,0.2000,0,88,0.200,0.0,99.0
2005/7/11,04:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,18.9,87,98700,0,0,378,0,0,0,0,0,0,9999,210,2.1,1,1,777.7,77777,9,'999999999,35,0.2000,0,88,0.200,0.0,99.0
2005/7/11,05:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,21.1,20.0,93,98700,17,1321,382,17,25,15,1947,0,1947,9999,230,3.6,1,1,777.7,77777,9,'999999999,38,0.2000,0,88,0.200,0.0,99.0
2005/7/11,06:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,22.2,20.0,87,98700,235,1321,384,103,275,54,11282,14372,8722,9999,250,3.6,0,0,777.7,77777,9,'999999999,38,0.2000,0,88,0.200,0.0,99.0
2005/7/11,07:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,24.4,20.6,79,98700,469,1321,382,263,535,73,29130,48356,11961,9999,270,4.1,0,0,777.7,77777,9,'999999999,39,0.2000,0,88,0.200,0.0,99.0
2005/7/11,08:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,21.1,67,98700,694,1321,387,415,561,121,46043,52087,18681,9999,260,6.2,0,0,777.7,77777,9,'999999999,41,0.2000,0,88,0.200,0.0,99.0
2005/7/11,09:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,29.4,21.1,61,98700,894,1321,395,472,410,195,53222,31923,31602,9999,270,8.2,5,4,777.7,77777,9,'999999999,41,0.2000,0,88,0.200,0.0,99.0
2005/7/11,10:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,31.1,20.6,53,98600,1057,1321,387,698,660,171,78768,67253,24923,9999,260,8.2,0,0,777.7,77777,9,'999999999,39,0.2000,0,88,0.200,0.0,99.0
2005/7/11,11:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.2,20.6,50,98700,1171,1321,385,836,809,119,92182,86282,15658,9999,270,8.2,0,0,777.7,77777,9,'999999999,39,0.2000,0,88,0.200,0.0,99.0
2005/7/11,12:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.8,21.7,52,98700,1228,1321,392,858,646,258,96109,65959,34750,9999,260,7.2,3,2,777.7,77777,9,'999999999,42,0.2000,0,88,0.200,0.0,99.0
2005/7/11,13:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,32.8,22.2,54,98600,1225,1321,395,841,618,269,94067,62516,36069,9999,260,6.7,4,3,777.7,77777,9,'999999999,44,0.2000,0,88,0.200,0.0,99.0
2005/7/11,14:00,*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?*?,27.8,17.2,53,98700,1161,1321,375,627,307,356,70172,29514,44215,9999,110,10.3,8,6,777.7,77777,9,'999999999,31,0.2000,0,88,0.200,0.0,99.0
