Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 05/23  24:00:00,6.7,1.3249999999999998,68.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.009067022681189,0.0,19.93925030253268,43.02901590389946,1492.7391468722638,1890734.9557307359,0.0,17.167008637739536,19.11226630361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.237926203684353,0.0,3600.0 
 05/24  01:00:00,6.324999999999999,0.7875000000000001,67.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.979478361241389,0.0,19.940636164821517,42.938074257120437,1477.9787488141174,2370925.640411968,0.0,17.05984643508117,19.11141616468404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.465675775681492,0.0,3600.0 
 05/24  02:00:00,5.0375,0.6,73.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.9134381960411999,0.0,19.93654696846925,42.75463138928928,1462.1073514850514,3861149.9582442084,0.0,16.97111708380723,19.10212815159207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.475607235023796,0.0,3600.0 
 05/24  03:00:00,3.3999999999999996,-0.15,77.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.866577741866448,0.0,19.930507252838816,42.63321207120757,1456.710244778247,5691806.267410386,0.0,16.885552341663528,19.092314071093118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.131953887336313,0.0,3600.0 
 05/24  04:00:00,2.8,-0.9125000000000001,76.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.778633898120891,0.0,19.92892646975745,42.38053268643715,1454.0155586425472,6400790.051199425,0.0,16.80329303175313,19.083977470212383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.128677334889067,0.0,3600.0 
 05/24  05:00:00,2.1125,-1.1,78.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.6456571263827179,0.0,19.927531327971914,41.9983318071364,1446.5654511229166,7096317.059468627,0.0,16.742914359749276,19.07246312462211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.54071846190616,0.0,2700.0 
 05/24  06:00:00,3.0749999999999999,-0.4125,77.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.532597836821849,0.0,19.930002381139358,41.66616462763567,1438.3610898160528,5510796.09866921,0.0,16.915999391126524,19.06650802897489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.403533795355125,0.0,0.0 
 05/24  07:00:00,5.2749999999999999,0.0,69.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.526791266504295,0.0,19.935862879839236,41.63435013399432,1436.1673548100708,2559702.222710668,0.0,17.20466590000255,19.072123865766345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.209696237715479,0.0,0.0 
 05/24  08:00:00,7.1625,0.0,60.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.508847843880963,0.0,19.94253958345498,41.565730841222457,1429.598689242968,793308.3301448448,0.0,17.456039696774434,19.077676513765736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.203279723725928,0.0,0.0 
 05/24  09:00:00,8.799999999999999,0.0,54.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.462918992992941,0.0,20.107298396525189,41.015032944622308,1419.7374529772365,205294.5540496319,0.0,17.746263227351297,19.244531874176184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.624262924395197,0.0,0.0 
 05/24  10:00:00,10.4625,0.375,49.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.515110042553218,0.0,20.513547219838615,40.141303422636337,1420.9243367052832,204961.12013350117,0.0,18.16542297117755,19.66859153119131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.39413429403135,0.0,0.0 
 05/24  11:00:00,11.787499999999998,0.225,44.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.60711914367067,0.0,20.588442536092754,40.21009268087653,1422.996428433274,205828.64405487656,0.0,18.255436987325056,19.752772543036028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.080591211293808,0.0,0.0 
 05/24  12:00:00,12.8875,0.0,41.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.685714910569539,0.0,20.627453344042047,40.33102000097496,1429.5327845226094,205564.00925028503,0.0,18.303062821893858,19.79884197847171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.9885234433593139,0.0,0.0 
 05/24  13:00:00,13.3,-0.375,38.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.7254907554466849,0.0,20.930933275786907,39.693692888664319,1432.2996004274883,204201.6923434452,0.0,18.60826870815614,20.11602858434739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.535730853362441,0.0,0.0 
 05/24  14:00:00,13.675,-0.9125000000000001,36.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.752820042203906,0.0,21.343955698496975,38.77269518579463,1436.6206784933,204079.38589114074,0.0,19.017076939515,20.54630497597575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.706742463150049,0.0,0.0 
 05/24  15:00:00,14.5875,-1.4749999999999999,32.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.8121165287502098,0.0,21.798334876747107,37.86303381726489,1447.1581622427378,204665.41137616067,0.0,19.4791215969702,21.02236980298374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.385585494809039,0.0,0.0 
 05/24  16:00:00,14.624999999999999,-1.0125,33.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.855124657571462,0.0,21.98246744843508,37.54994146328933,1452.3182538129873,205600.46791609523,0.0,19.69056005534781,21.216740442597808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.1805210308282689,0.0,0.0 
 05/24  17:00:00,14.775,-1.2874999999999999,32.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.899976092867442,0.0,22.20259395423521,37.164332733593557,1451.1282845891795,205616.9069862545,0.0,19.92553928987598,21.448810926591447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.508584355127125,0.0,0.0 
 05/24  18:00:00,14.312499999999999,-1.3249999999999998,33.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.869553649563803,0.0,22.499728140803435,36.42245625324436,1441.8506953290844,206114.10578302877,0.0,20.224304008851669,21.756287312607385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.834355737383507,0.0,0.0 
 05/24  19:00:00,13.212500000000003,0.6499999999999999,42.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.010391441092741,0.0,22.709650124900337,36.31057542367594,1442.6075658493438,206425.1123365616,0.0,20.4383883980778,21.98428016234191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.202214762945355,0.0,0.0 
 05/24  20:00:00,11.7375,2.3874999999999999,53.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.413613499740919,0.0,22.329087587376426,38.2079963699498,1456.0035469356049,207486.29347713793,0.0,20.097636478548517,21.61520514021832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.319687226582105,0.0,900.0 
 05/24  21:00:00,9.725,2.8,62.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.832384293898354,0.0,21.73148876565556,40.77366113030176,1474.8795420867119,210198.68307945203,0.0,19.5139583966541,21.024838793956776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.598247133119079,0.0,3600.0 
 05/24  22:00:00,8.2125,3.1125,70.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.205143242847568,0.0,21.127174659551146,43.39814235371698,1501.793359038258,210198.68307945203,0.0,18.916665680266424,20.428621398075536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.796242145241717,0.0,3600.0 
 05/24  23:00:00,7.425,2.9875,73.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.414427531675426,0.0,20.548914238631708,45.61102331652635,1507.180207584289,210198.68307945203,0.0,18.343184021876828,19.850315715759736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.107794641198165,0.0,3600.0 
 05/24  24:00:00,6.199999999999999,2.8,79.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.50653048430083,0.0,20.063281262977069,47.2934727946023,1508.6298559286204,287843.2424629542,0.0,17.823503085728175,19.3600500678005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.568824096574837,0.0,3600.0 
 05/25  01:00:00,5.6,2.1125,78.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.511482498619403,0.0,19.932431991518869,47.692647714234798,1506.9250165456518,1093806.5529583726,0.0,17.49277875519552,19.226538769875778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.333316038263618,0.0,3600.0 
 05/25  02:00:00,5.225,1.0125,74.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.362989660820109,0.0,19.92807310601213,47.22768553258044,1494.029851819028,2166863.8005917246,0.0,17.277695271869708,19.209603316630728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.552746667743368,0.0,3600.0 
 05/25  03:00:00,4.3125,0.6,76.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.174665973945343,0.0,19.93098673349641,46.61876377349423,1482.566693011382,4317855.97683355,0.0,17.112241618383878,19.196908683153958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.343653714431929,0.0,3600.0 
 05/25  04:00:00,4.5875,0.6,75.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.029835346135993,0.0,19.934808918400198,46.15079921240339,1475.399043995112,5126068.628758025,0.0,16.99421893435094,19.188894011897419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.620605511004456,0.0,3600.0 
 05/25  05:00:00,4.625,0.6,74.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.888284881674226,0.0,19.936500450728507,45.70321524800599,1466.914791352483,5671253.8301051589,0.0,16.917801680423538,19.17906778283263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.161864640665172,0.0,1800.0 
 05/25  06:00:00,6.5249999999999999,1.6,71.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.817593580503253,0.0,19.94496000187862,45.459583501752138,1462.2333977682256,3048221.8697536748,0.0,16.929047566868705,19.18201179350112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.266371927536257,0.0,0.0 
 05/25  07:00:00,9.175,1.8875000000000002,60.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.84001810175782,0.0,19.95545320626072,45.499533952643897,1461.2848019101937,2361299.9967129884,0.0,17.05113073345734,19.194597468983603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.328381784427144,0.0,0.0 
 05/25  08:00:00,11.375,2.6999999999999999,54.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.885356547559576,0.0,19.963399356149833,45.617978887760397,1462.5363214113923,1567126.9645785585,0.0,17.216402221916593,19.206430962723006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.136426591151297,0.0,0.0 
 05/25  09:00:00,12.575,2.6125,50.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.032618313203319,0.0,19.96657604397365,46.068712727812819,1474.8460503659083,844825.5791010452,0.0,17.40512926280126,19.221694480708356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.541555615710661,0.0,0.0 
 05/25  10:00:00,13.8,1.5125000000000002,43.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.113069506416715,0.0,20.092078172675433,45.964128866851527,1487.4747808158882,240103.11068904878,0.0,17.735484530519707,19.357016021466323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.61389344974692,0.0,0.0 
 05/25  11:00:00,15.15,-0.275,34.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.07319402822759,0.0,20.71617685216179,44.10931485235021,1494.9058180506793,204387.85940792017,0.0,18.385380187538329,19.99509331407823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.700544733131919,0.0,0.0 
 05/25  12:00:00,16.287499999999999,-1.4749999999999999,29.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.990650324392821,0.0,21.310470509818136,42.28758764651599,1506.9384618832165,204517.85601951596,0.0,18.979745272440647,20.601249016014536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.153763295098697,0.0,0.0 
 05/25  13:00:00,17.0125,-0.26250000000000009,31.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.058506205802079,0.0,21.792348926053728,41.24681735516126,1530.2429668015969,204759.26481455769,0.0,19.488786391264786,21.104139605154978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.797556395144863,0.0,0.0 
 05/25  14:00:00,17.2,0.6,33.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.250664441201888,0.0,22.20005961538979,40.76239076115488,1549.008067061529,205073.050542528,0.0,19.925678602902459,21.53997244680337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.8996956093367169,0.0,0.0 
 05/25  15:00:00,17.575,0.225,31.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.53771101667321,0.0,22.58823196678992,40.59441900233429,1580.413198256124,205375.67323833784,0.0,20.33390213518167,21.96257610408542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.076303967674338,0.0,0.0 
 05/25  16:00:00,17.8,0.375,30.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.865538351203915,0.0,22.7393373415548,41.12701409527046,1619.3977263019763,205982.0722213735,0.0,20.502880605893439,22.142698665975684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-4.928515982126528,0.0,0.0 
 05/25  17:00:00,17.1125,1.6,35.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.082022225474635,0.0,22.637421601064025,41.992114708725789,1631.949262393371,206195.9393334576,0.0,20.431572038982087,22.053180089676049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-5.298569139866865,0.0,0.0 
 05/25  18:00:00,15.262500000000001,3.5750000000000008,46.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.227039039558435,0.0,22.380416546987875,43.07299478828029,1613.4363722831195,206308.18343103527,0.0,20.205681459891616,21.79869751004731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-6.610668331149543,0.0,0.0 
 05/25  19:00:00,14.4,4.4,51.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.487660138907606,0.0,22.125824811822168,44.52058675706796,1602.4174416075285,206405.09785341985,0.0,19.954858308657394,21.556444836105614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.789121780685383,0.0,0.0 
 05/25  20:00:00,13.712500000000003,5.1499999999999999,56.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.771171026523092,0.0,21.783690116835247,46.335815906326519,1600.362875786806,206583.21752518614,0.0,19.60348501831589,21.227494321628407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-7.890038710690122,0.0,0.0 
 05/25  21:00:00,12.9875,5.225,59.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,10.092391069557165,0.0,21.39643085797396,48.479460305288139,1610.9609398999288,210198.68307945203,0.0,19.214691775090203,20.857482073964989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.385063669128745,0.0,3600.0 
