Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 06/10  08:00:00,13.575,2.8,48.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.294437690304902,0.0,20.96015168137715,61.53252851307574,2354.9097308691409,1389631.6661359547,0.0,18.842293131161747,20.718405094022957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  09:00:00,15.4625,3.1125,43.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.333359723980248,0.0,21.5729252436412,59.41378220694245,2355.4793062589799,1389028.1186802053,0.0,19.470161466124027,21.337133192297708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  10:00:00,16.787499999999999,2.3,37.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.387985503563919,0.0,22.226281427974944,57.29511132303364,2356.4347913602834,1388555.2289349784,0.0,20.142501605303229,22.000504144207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  11:00:00,18.262499999999997,1.7,33.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.454693378101869,0.0,22.892797077580476,55.260862669976869,2357.7475935404938,1388308.7364001447,0.0,20.824617359526799,22.680554866165694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  12:00:00,19.2125,1.3249999999999998,30.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.556727772319137,0.0,23.325803174221364,54.18958672864383,2359.1197165392889,1388369.8393090694,0.0,21.27961640850949,23.12888936733587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  13:00:00,20.15,1.1,27.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.658421968949611,0.0,23.719998700460768,53.2688559836296,2359.9673045775837,1388002.5548693757,0.0,21.690756854773644,23.53846314341273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  14:00:00,21.287499999999999,1.1,25.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.76748681359226,0.0,24.178415804975779,52.190831399155097,2360.7656210657307,1387948.8762447763,0.0,22.157476044339469,24.01457353867352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  15:00:00,21.7,1.1,25.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,13.899744882235629,0.0,24.695491619972708,51.036493324405117,2360.5618351063237,1388173.0403351768,0.0,22.684005188034953,24.553215885440556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  16:00:00,22.0125,0.7875000000000001,24.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.048778042082456,0.0,25.160667765485539,50.12210497033291,2359.558913437232,1388641.816902301,0.0,23.16937433120327,25.041033949592788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  17:00:00,21.8875,0.9125000000000001,24.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.220399899246266,0.0,25.519560278812177,49.612384259647267,2358.4973640996674,1389198.9975931966,0.0,23.554242674054608,25.422506340139735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  18:00:00,21.7,1.1,25.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.398735587274599,0.0,25.674669039940434,49.7287404852444,2357.454934982365,1389761.1079656783,0.0,23.73592573247444,25.59616416771586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  19:00:00,20.6375,2.1624999999999998,29.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.593704582964343,0.0,25.669101399770385,50.3772496385201,2356.7725932427676,1389986.5395856982,0.0,23.756432268029305,25.60697305808656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  20:00:00,18.625,1.7374999999999999,32.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.804415374220615,0.0,25.382680342831319,51.944569117743188,2357.112094960868,1390051.2533264303,0.0,23.499727690149269,25.33283434852219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/10  21:00:00,17.1125,0.7875000000000001,33.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.945898583275625,0.0,24.892733677377519,53.973160566394067,2358.7663862119686,1393760.3269150684,0.0,23.005348113113944,24.846861793237779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/10  22:00:00,16.7,1.2874999999999999,35.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.038677337999112,0.0,24.412219388208365,55.877810829312767,2360.4046049589167,1393760.3269150684,0.0,22.511952733956677,24.368028609794587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/10  23:00:00,15.262500000000001,2.0125,41.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.110692164173467,0.0,23.93692584400231,57.76141306507043,2361.31531031288,1393760.3269150684,0.0,22.0389653082401,23.894388658434939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/10  24:00:00,10.9625,2.8875,59.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.173619386134963,0.0,23.37459325641239,59.995260819707969,2361.917954356036,1393760.3269150684,0.0,21.506230781887476,23.334151059012674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  01:00:00,8.525000000000003,3.3,69.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.203463298145103,0.0,22.781508094623495,62.30446070074235,2361.9129814766595,1393760.3269150684,0.0,20.934844363141104,22.742053155716339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  02:00:00,8.9875,3.675,69.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.205495102468316,0.0,22.279900658589246,64.23975927918335,2361.9750280370737,1393760.3269150684,0.0,20.41678498670588,22.240817772293519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  03:00:00,8.4,3.9,73.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.182874555569839,0.0,21.8334930536412,65.9159042928716,2361.7033431956585,1393760.3269150684,0.0,19.945639377569266,21.793535415541414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  04:00:00,7.8,3.9,76.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.142027350073282,0.0,21.422513088386056,67.41606187021738,2361.3528462049177,1393760.3269150684,0.0,19.510619566875126,21.380628234947005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  05:00:00,8.487499999999999,3.9,72.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.087658661084838,0.0,21.105323353481074,68.49966207591048,2360.918266241377,1391933.2337562773,0.0,19.162477895146986,21.060013531922406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 06/11  06:00:00,9.5875,4.2125,69.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.029681613041389,0.0,20.99113237939532,68.72473562354465,2360.975789024976,1390015.9136751304,0.0,19.020663860701196,20.94028038083852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  07:00:00,11.75,5.1499999999999999,64.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,14.998406605745839,0.0,21.09610411207779,68.14669786985793,2361.8460115960135,1389915.835604505,0.0,19.117616629762194,21.040656078776306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  08:00:00,14.862500000000003,5.6,54.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.015847394275355,0.0,21.663466267507997,65.8945523168039,2361.8171505525417,1389673.3779120614,0.0,19.671869961964576,21.605948426975343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  09:00:00,17.85,5.225,43.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.065061667049747,0.0,22.333518751005174,63.4569364618026,2361.2169400145219,1389070.070401604,0.0,20.355502226038575,22.279357300386093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  10:00:00,20.65,4.625,35.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.117737667387719,0.0,23.088068678978318,60.824123149634548,2360.5456192136705,1388506.588845916,0.0,21.10620289527489,23.040616540227725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  11:00:00,22.7,3.7124999999999996,28.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.18559505650009,0.0,23.73631888707231,58.744370507504019,2359.561158877469,1388145.6166809565,0.0,21.758292074994665,23.69938711680882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  12:00:00,23.674999999999998,3.675,27.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.256788427870346,0.0,24.250349719952504,57.21846318647222,2358.038944038586,1387939.4748069593,0.0,22.28825933154174,24.22497789737231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  13:00:00,25.275,3.9,25.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.365845944302439,0.0,24.733569153487975,55.978174544235148,2355.8706030013875,1387922.5586881773,0.0,22.786010305604,24.724133959714025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  14:00:00,25.0375,4.2125,25.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.51667706367994,0.0,25.174002860177159,55.05672734012909,2354.5611672689385,1388209.4628281303,0.0,23.271229154922986,25.18455102674269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  15:00:00,24.775,3.7124999999999996,25.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.67086934770551,0.0,25.596803496069293,54.22368323013981,2353.3702090936956,1388653.8624249793,0.0,23.745749516103314,25.62788001890765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  16:00:00,24.3125,3.675,25.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.81281977159484,0.0,25.791839268935,54.08909775632016,2352.2079755235738,1389515.9311645933,0.0,23.983776370300686,25.83890519279909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  17:00:00,23.9,3.9,27.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,15.964222588680409,0.0,25.838009632977046,54.466220863104357,2351.042504862652,1389640.2567757993,0.0,24.067317162531585,25.899539696589139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  18:00:00,23.2125,4.2125,28.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,16.12600293578361,0.0,25.963274904411706,54.625351006540139,2349.944028082299,1389672.1406006776,0.0,24.224379196046585,26.04148656002365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  19:00:00,22.1125,5.8375,35.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,16.308857122204704,0.0,25.85891406256256,55.610466852569327,2348.508833691704,1389967.6899823405,0.0,24.136266586124309,25.952412103302576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  20:00:00,18.575,8.075000000000001,51.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,16.57642619764544,0.0,25.47906237243137,57.85916227721578,2346.318552439557,1390100.821048696,0.0,23.774913521161826,25.59329118024625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/11  21:00:00,16.0125,10.649999999999999,71.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,16.878389867201549,0.0,24.991971128515656,60.71345059354307,2343.564281225208,1392855.889772627,0.0,23.284792244885549,25.132019451309735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,2700.0 
 06/11  22:00:00,14.85,11.325,79.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.210515307005396,0.0,24.55073666467724,63.66083486089231,2342.506281086742,1393760.3269150684,0.0,22.810390695774197,24.723621019179374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  23:00:00,13.712500000000003,10.7875,82.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.482115811660895,0.0,24.108837826281616,66.49977268499356,2341.7264580610678,1393760.3269150684,0.0,22.383299631120136,24.311660117906834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/11  24:00:00,13.9875,9.85,76.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.67346464745839,0.0,23.72356856501451,68.88268004304025,2341.354174932895,1393760.3269150684,0.0,22.00630860671091,23.95008428930646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/12  01:00:00,13.400000000000003,9.775,78.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.791784693276637,0.0,23.366727011160177,70.90736420906737,2339.958462829108,1393760.3269150684,0.0,21.657316198180547,23.610425333290736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/12  02:00:00,13.1125,10.0,81.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.891683030821249,0.0,23.03919411855286,72.78044241967732,2339.0370238449265,1393760.3269150684,0.0,21.33846515863826,23.299047304699728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/12  03:00:00,12.6125,10.375,86.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,17.96881684409144,0.0,22.739931671269674,74.47289848699076,2339.4014804437408,1393760.3269150684,0.0,21.044963551959734,23.014050521112514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/12  04:00:00,11.8875,10.6,91.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,18.047477868288114,0.0,22.44036075490549,76.21644353982475,2339.452175485406,1393760.3269150684,0.0,20.73560337167547,22.730048411713697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 06/12  05:00:00,11.7,10.225,90.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,18.105429171680805,0.0,22.07594464526938,78.20968094572837,2339.32636709505,1391937.8661768323,0.0,20.37830568278906,22.381236334490344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 06/12  06:00:00,12.3875,10.6875,89.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,18.133084663913455,0.0,21.9395298508153,78.99930651068465,2338.7064448872949,1390017.055198592,0.0,20.220556832296059,22.2517980614536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 06/12  07:00:00,13.1125,10.4125,83.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,18.171829564933288,0.0,22.114850438985728,78.35011426595782,2337.461940587232,1389844.3105409428,0.0,20.385602925913547,22.427699577606533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
