Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 01/11  09:00:00,-12.962499999999999,-17.55,68.875,443776.91178082188,147945.20547945205,203256.98630136989,384762.1455382604,115199.99999999999,85401.34720101946,0.0,0.0,-21.04631499476078,0.0,19.70949673806998,4.094788858594133,587.0393491427062,49441838.10461163,0.0,20.869524099729188,17.842921454295828,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,900.0 
 01/11  10:00:00,-7.7125,-14.0875,60.75,302575.1671232877,147945.20547945205,212094.2465753425,545079.7061792023,135715.06849315068,95708.40634597007,0.0,0.0,-17.090401997482304,0.0,19.72197578294576,5.935078134951107,577.0971919807988,42170276.44199368,0.0,21.11278977823866,17.90470040143073,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  11:00:00,-6.324999999999999,-13.212500000000003,58.875,302575.1671232877,147945.20547945205,185582.46575342469,625238.4864996732,132558.90410958904,82456.47315960497,0.0,0.0,-14.837046397641938,0.0,19.73030460703044,7.303001252442443,560.3037142388773,37273683.562202829,0.0,21.351590050025707,17.949580100436149,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  12:00:00,-5.7875,-12.425,60.0,302575.1671232877,147945.20547945205,220931.5068493151,649286.1205958144,118356.16438356163,70676.97699394713,0.0,0.0,-13.273344126920055,0.0,19.729685587263874,8.423896735946269,547.2742768280289,34689374.270140368,0.0,21.534014490143237,17.978167005206637,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  13:00:00,-5.225,-12.575,56.875,302575.1671232877,147945.20547945205,251861.91780821919,593174.9743714848,105731.50684931508,60369.9178489965,0.0,0.0,-12.270361383608212,0.0,19.72853123092773,9.223240710465772,539.2865349510041,30684961.847423994,0.0,21.64882240969696,17.99776897257156,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  14:00:00,-5.0,-12.8,55.0,302575.1671232877,147945.20547945205,203256.98630136989,537063.8281471551,94684.93150684932,67732.10295253266,0.0,0.0,-11.786105984150339,0.0,19.72750211557276,9.634578263131106,535.4035310806462,29622593.313288906,0.0,21.704395829200256,18.00737742622291,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  15:00:00,-4.625,-12.8,53.75,524463.6230136986,147945.20547945205,251861.91780821919,456905.04782668428,77326.02739726028,53007.732745460344,0.0,0.0,-11.471797448357663,0.0,19.7303975745763,9.908767760356892,532.0967602533798,29914872.122650628,0.0,21.72504361336141,18.017721823554358,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  16:00:00,-4.4,-12.425,54.25,302575.1671232877,147945.20547945205,194419.7260273973,488968.5599548726,82060.27397260274,55952.60678687481,0.0,0.0,-11.193893414794328,0.0,19.73315906079644,10.157121493935536,530.0059589248311,29606116.316586205,0.0,21.709769551032584,18.02724425032885,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/11  17:00:00,-3.7124999999999996,-12.8875,49.375,1129613.9572602739,147945.20547945205,406513.97260273978,440873.29176259008,78904.10958904111,55952.60678687481,0.0,0.0,-10.964598452318802,0.0,19.73981674131633,10.363256502272535,529.1154073597736,29163634.18795273,0.0,21.684695802216578,18.039950113007305,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,900.0 
 01/11  18:00:00,-3.3,-12.9875,47.25,1573390.869041096,147945.20547945205,662794.5205479453,432857.413730543,77326.02739726028,72149.41401465435,0.0,0.0,-10.726320151653314,0.0,19.746051975535918,10.582571538970189,535.8197617591254,29315662.665826285,0.0,21.67275521724239,18.0525354299404,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  19:00:00,-3.3,-12.1125,51.125,2118026.1698630137,147945.20547945205,516979.7260273974,408809.77963440169,77326.02739726028,128102.02080152915,0.0,0.0,-10.20088900896208,0.0,19.747972396416999,11.089333328374874,551.606590524975,30865665.48545836,0.0,21.67487705123767,18.067880006299604,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  20:00:00,-2.9875,-11.325,53.0,2541631.4038356167,147945.20547945205,265117.8082191781,408809.77963440169,77326.02739726028,163440.50929850274,0.0,0.0,-9.597933001200398,0.0,19.749747041573476,11.6969166710893,566.7237078781927,29267012.94511096,0.0,21.690715739271547,18.0856967921426,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  21:00:00,-2.8,-10.4125,56.125,2581974.7594520549,147945.20547945205,154652.05479452059,416825.6576664488,77326.02739726028,132519.33186365086,0.0,0.0,-9.049398561080752,0.0,19.75082997921862,12.276793774656073,579.0431830611454,28441858.163738047,0.0,21.708181892064429,18.102029259034283,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  22:00:00,-2.425,-8.9375,61.125,1775107.6471232875,147945.20547945205,110465.75342465755,432857.413730543,74169.86301369863,98653.28038738453,0.0,0.0,-8.342159208387884,0.0,19.75448586092806,13.06260551873318,588.7610323885714,27945977.476672807,0.0,21.72362140738558,18.12656914667668,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  23:00:00,-1.5125000000000002,-7.6125,63.625,988412.2126027398,147945.20547945205,70698.08219178082,352698.63341007209,50498.6301369863,64787.22891111819,0.0,0.0,-7.4389205718730999,0.0,19.76501463785731,14.1265493568575,595.2182043016935,28194500.93396971,0.0,21.74556129711831,18.1659315570721,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/11  24:00:00,-0.7875000000000001,-6.199999999999999,67.125,403433.55616438356,147945.20547945205,48604.93150684932,192381.0727691302,26827.397260273974,45645.54764192418,0.0,0.0,-6.4263398800072129,0.0,19.774301809565587,15.4152759311479,596.0718447102768,28029486.832786349,0.0,21.773032047760993,18.209797528724346,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  01:00:00,0.15,-5.225,67.75,161373.42246575343,147945.20547945205,30930.41095890411,80158.78032047092,14202.739726027396,22086.555310608474,0.0,0.0,-5.3761068087787688,0.0,19.78173571174863,16.865603618830975,598.4323867976059,22574154.509105624,0.0,21.810950374950058,18.255844488526308,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  02:00:00,0.225,-4.625,70.125,161373.42246575343,147945.20547945205,30930.41095890411,48095.26819228255,11046.575342465752,10307.059144950621,0.0,0.0,-4.410219766662835,0.0,19.78161190799966,18.31344024873868,604.5288346682357,20244100.070248709,0.0,21.845237550176827,18.293512927516696,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  03:00:00,0.6875,-4.0875,70.75,161373.42246575343,147945.20547945205,17674.520547945205,32063.51212818837,6312.328767123287,7362.18510353616,0.0,0.0,-3.697907162988815,0.0,19.783722441169453,19.451663571468936,610.4490284490032,17788423.96622504,0.0,21.87574607239223,18.32555478965253,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  04:00:00,1.4749999999999999,-3.5249999999999996,70.0,161373.42246575343,147945.20547945205,17674.520547945205,16031.756064094185,6312.328767123287,4417.311062121696,0.0,0.0,-3.026357164419824,0.0,19.792425144753247,20.574589002117685,616.7098186233397,17329452.777019539,0.0,21.91048697388625,18.364448594283865,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  05:00:00,3.0749999999999999,-3.3,63.75,484120.26739726038,147945.20547945205,30930.41095890411,32063.51212818837,11046.575342465752,4417.311062121696,0.0,0.0,-2.471904126120446,0.0,19.808256417501388,21.533996081659557,618.9209175823677,15617826.890667677,0.0,21.961875013854674,18.406914179161526,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  06:00:00,4.9624999999999999,-3.3,55.625,1008583.890410959,147945.20547945205,48604.93150684932,48095.26819228255,17358.90410958904,14724.37020707232,0.0,0.0,-2.108848946463397,0.0,19.83067742944294,22.167083129537298,620.6510528720064,12502621.94910934,0.0,22.024953600608386,18.448107898547375,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  07:00:00,5.6,-2.9875,54.25,1129613.9572602739,147945.20547945205,110465.75342465755,128254.04851275348,34717.80821917808,29448.74041414464,0.0,0.0,-1.9186887900356422,0.0,19.838898163921415,22.510856348745326,609.3890918080489,10402814.716738662,0.0,22.07837979922959,18.46612700719746,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  08:00:00,5.9125,-2.425,55.625,1008583.890410959,147945.20547945205,185582.46575342469,256508.09702550696,77326.02739726028,45645.54764192418,0.0,0.0,-1.569200200269759,0.0,19.840990694802718,23.174596162057609,602.9200332687225,10111185.243941214,0.0,22.131675961023779,18.485759775181159,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  09:00:00,6.475,-1.8875000000000002,56.0,443776.91178082188,147945.20547945205,203256.98630136989,384762.1455382604,115199.99999999999,85401.34720101946,0.0,0.0,-1.1275997272183989,0.0,19.846912133979708,24.032593821736897,592.9241018106109,9449905.776446449,0.0,22.249666988565946,18.514676630500806,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,900.0 
 01/12  10:00:00,6.7,-1.3249999999999998,57.25,302575.1671232877,147945.20547945205,212094.2465753425,545079.7061792023,135715.06849315068,95708.40634597007,0.0,0.0,-0.8249954021307875,0.0,19.84334026384592,24.64824424211886,563.1076981531435,8489516.474999637,0.0,22.531173697997628,18.526822889885844,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  11:00:00,7.0125,-1.1,56.75,302575.1671232877,147945.20547945205,185582.46575342469,625238.4864996732,132558.90410958904,82456.47315960497,0.0,0.0,-0.6457579986740822,0.0,19.837042217666828,25.02619237205532,537.7987885595071,7461555.373356034,0.0,22.701575216645229,18.529763684703846,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  12:00:00,7.2,-0.7875000000000001,57.25,302575.1671232877,147945.20547945205,220931.5068493151,649286.1205958144,118356.16438356163,70676.97699394713,0.0,0.0,-0.4878829020059278,0.0,19.83270419646138,25.36228043980236,528.1453057965309,6702032.931969499,0.0,22.722394489237155,18.533767494257917,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  13:00:00,6.8875,0.15,62.375,302575.1671232877,147945.20547945205,251861.91780821919,593174.9743714848,105731.50684931508,60369.9178489965,0.0,0.0,-0.04555570187532052,0.0,19.82840072856786,26.300461944784858,526.8323317449846,6642463.46900198,0.0,22.712044259574584,18.553530641094029,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  14:00:00,6.324999999999999,0.6,66.875,302575.1671232877,147945.20547945205,203256.98630136989,537063.8281471551,94684.93150684932,67732.10295253266,0.0,0.0,0.5467043884564585,0.0,19.821939160920285,27.49263645673508,527.2596931508816,6510872.701250857,0.0,22.665873941922649,18.57755191782706,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  15:00:00,6.7875,1.2874999999999999,68.0,524463.6230136986,147945.20547945205,251861.91780821919,456905.04782668428,77326.02739726028,53007.732745460344,0.0,0.0,1.022934969534715,0.0,19.827321970054354,28.44547372149252,531.1911253961097,5927486.935997172,0.0,22.66395627794888,18.60835264756543,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  16:00:00,7.2,1.3249999999999998,66.125,302575.1671232877,147945.20547945205,194419.7260273973,488968.5599548726,82060.27397260274,55952.60678687481,0.0,0.0,1.4905243802619599,0.0,19.83521004051772,29.401975707720295,534.4638247249297,5958122.580545602,0.0,22.666789360693824,18.642004854715525,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0 
 01/12  17:00:00,7.2,0.7875000000000001,63.75,1129613.9572602739,147945.20547945205,406513.97260273978,440873.29176259008,78904.10958904111,55952.60678687481,0.0,0.0,1.4507802100703258,0.0,19.838849419724168,29.311649664239597,530.5739657593739,8035156.725623645,0.0,22.64516516304845,18.643649658485069,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,900.0 
 01/12  18:00:00,6.8875,0.225,63.0,1573390.869041096,147945.20547945205,662794.5205479453,432857.413730543,77326.02739726028,72149.41401465435,0.0,0.0,1.2718013045835997,0.0,19.839977260242536,28.935063516859026,536.9254947072491,9577662.227839247,0.0,22.540340963245919,18.635057200318106,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  19:00:00,7.0125,-0.375,59.875,2118026.1698630137,147945.20547945205,516979.7260273974,408809.77963440169,77326.02739726028,128102.02080152915,0.0,0.0,1.0501647220313493,0.0,19.84484329616037,28.469017788123478,558.518006166023,10292286.655864032,0.0,22.469725936192114,18.628240868021856,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  20:00:00,6.8875,-0.6,59.25,2541631.4038356167,147945.20547945205,265117.8082191781,408809.77963440169,77326.02739726028,163440.50929850274,0.0,0.0,0.7799476910260059,0.0,19.84406511735727,27.92068344488926,578.0607493529417,10296732.349225348,0.0,22.419804185524965,18.613067252376223,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  21:00:00,6.012499999999999,-0.9125000000000001,61.875,2581974.7594520549,147945.20547945205,154652.05479452059,416825.6576664488,77326.02739726028,132519.33186365086,0.0,0.0,0.6198711430261152,0.0,19.834498403950833,27.616290556554483,591.874052929895,10552596.259744328,0.0,22.374603329819729,18.5945958311004,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  22:00:00,5.9125,-2.1624999999999998,56.75,1775107.6471232875,147945.20547945205,110465.75342465755,432857.413730543,74169.86301369863,98653.28038738453,0.0,0.0,0.11392097983993742,0.0,19.835074953305509,26.610448941835384,598.187794627813,10027044.616230559,0.0,22.327002648206169,18.568966393228434,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  23:00:00,5.0375,-3.1125,55.5,988412.2126027398,147945.20547945205,70698.08219178082,352698.63341007209,50498.6301369863,64787.22891111819,0.0,0.0,-0.675428895397701,0.0,19.824785574883543,24.985634664773323,605.8904675463263,10784804.728101656,0.0,22.2636576935873,18.515222370840978,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/12  24:00:00,4.4,-3.3,57.0,403433.55616438356,147945.20547945205,48604.93150684932,192381.0727691302,26827.397260273974,45645.54764192418,0.0,0.0,-1.128506789686142,0.0,19.81783303645294,24.07413783976918,616.8068210966216,12880294.44595563,0.0,22.205335066466888,18.483774383692209,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  01:00:00,4.4,-2.9875,58.875,161373.42246575343,147945.20547945205,30930.41095890411,80158.78032047092,14202.739726027396,22086.555310608474,0.0,0.0,-1.3982025662548563,0.0,19.820346629394686,23.53588996504345,616.0132541721736,13526320.996300076,0.0,22.16376995297886,18.47248508586584,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  02:00:00,3.3999999999999996,-3.1125,63.125,161373.42246575343,147945.20547945205,30930.41095890411,48095.26819228255,11046.575342465752,10307.059144950621,0.0,0.0,-1.4069412199871579,0.0,19.809154326028325,23.53506695387231,616.9841513283319,13900900.15662272,0.0,22.128272725722256,18.46015206242671,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  03:00:00,2.8,-3.675,63.125,161373.42246575343,147945.20547945205,17674.520547945205,32063.51212818837,6312.328767123287,7362.18510353616,0.0,0.0,-1.50435640450287,0.0,19.801555443428748,23.356220193330807,623.9794719495487,14078716.423596232,0.0,22.09271273809025,18.447123403930818,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  04:00:00,2.8,-5.6499999999999999,54.5,161373.42246575343,147945.20547945205,17674.520547945205,16031.756064094185,6312.328767123287,4417.311062121696,0.0,0.0,-1.9192067705769312,0.0,19.80219981899787,22.56368561646513,630.7355393133357,13378390.353544379,0.0,22.058408820411235,18.427138258660916,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  05:00:00,1.4249999999999999,-6.7,55.625,484120.26739726038,147945.20547945205,30930.41095890411,32063.51212818837,11046.575342465752,4417.311062121696,0.0,0.0,-2.6423576417860188,0.0,19.78728212346867,21.25644478727748,639.6438149072233,14312255.67380087,0.0,22.014555554501876,18.376595283038897,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  06:00:00,0.6,-7.0125,57.125,1008583.890410959,147945.20547945205,48604.93150684932,48095.26819228255,17358.90410958904,14724.37020707232,0.0,0.0,-3.1802928349673147,0.0,19.77768833465703,20.327503356401615,645.2598566137413,15686945.029273766,0.0,21.976500513798788,18.341786422428777,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  07:00:00,0.225,-6.8875,59.125,1129613.9572602739,147945.20547945205,110465.75342465755,128254.04851275348,34717.80821917808,29448.74041414464,0.0,0.0,-3.6057097485045515,0.0,19.775121940664989,19.612279633654535,647.2690232769903,17773843.10110874,0.0,21.94692650848917,18.32028810294358,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
 01/13  08:00:00,0.6875,-6.324999999999999,59.75,1008583.890410959,147945.20547945205,185582.46575342469,256508.09702550696,77326.02739726028,45645.54764192418,0.0,0.0,-3.708803304331973,0.0,19.779639741100938,19.436135878877857,647.9412895212815,16493424.652879402,0.0,21.942953175458578,18.32065837427062,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,3600.0 
