Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 03/06  09:00:00,-13.1125,-21.925000000000006,49.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-15.704933696998979,0.0,19.895866016689938,6.665037957925992,685.1452876292451,1647302.579706431,0.0,21.75712678063031,18.115039720593665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  10:00:00,-7.937499999999999,-16.225,52.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-14.407249841770462,0.0,19.894859456043677,7.524570150020714,691.3043591950034,1573405.613292579,0.0,22.112264871061897,18.136375844454144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  11:00:00,-5.262500000000001,-11.925,60.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-11.819012676836448,0.0,19.898745384054103,9.521982368484885,698.7765570104135,1530763.6532028139,0.0,22.40701213708123,18.192805017636617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  12:00:00,-3.0250000000000005,-10.0375,58.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-9.537939137372604,0.0,19.906054490781498,11.658083730638408,698.3213543194594,1504993.9535156992,0.0,22.60596475712356,18.256621015048539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  13:00:00,-1.5125000000000002,-8.712500000000003,58.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.752938418475707,0.0,19.91017380218767,13.627355924772634,699.1199608776589,1482903.7925692008,0.0,22.739098980268758,18.312572142664395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  14:00:00,-0.03750000000000003,-7.6125,56.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.358786535290771,0.0,19.913449996534515,15.374369855206549,703.9439769467134,1461241.3042882253,0.0,22.878554590525576,18.361792431296139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  15:00:00,0.9125000000000001,-6.8875,56.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.211867765629151,0.0,19.911144888315627,16.96723669847456,711.5305899796474,1444564.6245939292,0.0,23.012557604679544,18.40084833538514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  16:00:00,1.4749999999999999,-6.7,55.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-4.375415200040947,0.0,19.915470501284564,18.215013342290154,723.129535930472,1441163.0704967499,0.0,23.02582366220727,18.438187344239489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  17:00:00,1.3249999999999998,-6.7,55.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-3.87515531803489,0.0,19.910663656826274,19.00984789939603,733.8722514828307,1452183.815971029,0.0,22.91982352504849,18.453653828770908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  18:00:00,0.4125,-6.7,59.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-3.57299053664209,0.0,19.903101237728089,19.51100217551675,740.5670705201587,1470919.9537435477,0.0,22.724680798060903,18.458420862750509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/06  19:00:00,-0.375,-7.0125,61.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-3.4685095775501368,0.0,19.912126056550034,19.67286887632419,744.4140886785799,1502267.887359832,0.0,22.517172576404208,18.472574682864609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/06  20:00:00,-0.6,-7.2,61.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-3.603301676583273,0.0,19.91670720629349,19.44464815340953,738.7497650628176,1531046.8949336438,0.0,22.357814449608957,18.471654850928539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/06  21:00:00,-0.9125000000000001,-7.575,61.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-3.8090120229049244,0.0,19.917880391460164,19.107527668147307,728.8436392024255,1544459.6711185706,0.0,22.245231527777717,18.46414276416336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/06  22:00:00,-2.85,-8.799999999999999,64.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-4.067855718347161,0.0,19.911703115660506,18.70051272037678,731.0638937092763,1557499.6249006673,0.0,22.149588959576947,18.446720148258618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/06  23:00:00,-4.2125,-9.775,66.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-4.535059038630134,0.0,19.907681148409745,17.976876557822818,736.034332857794,1571029.8939308336,0.0,22.06130626743538,18.42340104003832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/06  24:00:00,-5.1499999999999999,-10.375,67.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.050140140347489,0.0,19.905728961269739,17.206682019149527,737.3300462377084,1591237.9572756494,0.0,21.983577208976017,18.401142999007847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  01:00:00,-5.9125,-10.9125,68.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.738432062329652,0.0,19.904116357827279,16.22277737806112,728.2554602405041,1610036.4081571783,0.0,21.91611428930023,18.373678291814938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  02:00:00,-5.7875,-10.7875,68.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.290192652625672,0.0,19.905228427994577,15.467359976957076,719.982451792725,1614816.7936061386,0.0,21.870040008171487,18.35517678130347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  03:00:00,-6.6,-11.287499999999998,69.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.595678201411738,0.0,19.902800960774756,15.066615046994866,717.5128044978108,1620066.586772265,0.0,21.832417395717905,18.342042671968213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  04:00:00,-8.262500000000001,-12.3875,72.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.987702662882139,0.0,19.896864025854133,14.569008988063223,719.7508548416051,1623079.8903717786,0.0,21.790354360583764,18.322518996461196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  05:00:00,-7.15,-11.425,72.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.101202798192756,0.0,19.90042123601303,14.422746357859025,734.6776661705907,1603984.1354194466,0.0,21.773656180012965,18.32261284784732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  06:00:00,-5.7875,-9.1625,77.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.5620540586509998,0.0,19.90560224784447,15.109259083091521,760.0961907484692,1597937.7429028287,0.0,21.780571419663376,18.346237570909648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  07:00:00,-5.9125,-9.737499999999999,74.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.064068930527285,0.0,19.905362238922004,15.771422165406897,770.500492099257,1606028.1703878553,0.0,21.786914819917639,18.363263374910944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  08:00:00,-4.725,-10.225,66.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.994050962743998,0.0,19.909274289178187,15.862858903281913,771.2457837668993,1593201.1547101273,0.0,21.827755156121225,18.369954145015034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  09:00:00,-4.2125,-10.0,64.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.770153453250101,0.0,19.90964414678618,16.171485704237154,780.2378585079207,1561886.8201322454,0.0,21.941195429223308,18.378419577075435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  10:00:00,-3.0250000000000005,-9.625,61.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.432491007975985,0.0,19.911385004319656,16.645256033916917,797.5929540036332,1526576.628456275,0.0,22.18707495247963,18.39270519008167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  11:00:00,-1.2,-10.15,51.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.284883572143697,0.0,19.914105647808247,16.853982457969786,797.323982576138,1488262.297365522,0.0,22.51506830045532,18.40114797676939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  12:00:00,-0.6,-10.9125,45.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.3973345726877259,0.0,19.910130600263039,16.6965630314404,792.5759396420793,1461026.3024648629,0.0,22.740659408295984,18.392665028332507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  13:00:00,-0.9125000000000001,-11.474999999999998,45.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.5297639574103158,0.0,19.907079814139608,16.511037299724849,794.845211652642,1445248.2344717812,0.0,22.856066456645296,18.384464880601948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  14:00:00,-0.7875000000000001,-12.3875,41.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.637322949236694,0.0,19.901060416651725,16.365396812869677,805.5114790029018,1432035.429906965,0.0,22.93987072401081,18.374040708430714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  15:00:00,-0.6,-12.425,40.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.775101399183726,0.0,19.904879390365097,16.169030447243114,816.1099829178609,1424787.7188278507,0.0,23.05436976767889,18.373114235524068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  16:00:00,-0.6,-11.8875,42.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.925837510937027,0.0,19.90697684665161,15.958552100887112,815.3726094580273,1429261.7642250073,0.0,23.04728245237671,18.36992561395105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  17:00:00,-1.2874999999999999,-11.0125,48.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.928409686021557,0.0,19.899859615932426,15.962054785407825,811.2316163170087,1452634.3344659399,0.0,22.866401157601467,18.362188119144656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  18:00:00,-2.3874999999999999,-10.9125,52.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.8936492279221819,0.0,19.8911589380967,16.01850628264858,802.0526915621754,1479756.0015359056,0.0,22.614984322762497,18.3540913848422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/07  19:00:00,-3.4875,-10.7875,57.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.9439711812411659,0.0,19.900840169619469,15.939690948963266,794.0479802499173,1513424.8112030612,0.0,22.38459414746216,18.362682783582124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  20:00:00,-4.2125,-10.9125,60.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-5.975383640065687,0.0,19.9035417207497,15.894026761805544,788.4256355569031,1539819.9521062659,0.0,22.215209115295914,18.364462147160709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  21:00:00,-4.775,-11.1,61.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.110632891985511,0.0,19.904219804028636,15.709280616949684,780.6584004866595,1560522.833787984,0.0,22.090167867362717,18.360384111651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  22:00:00,-5.6875,-11.1,66.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.241230540088558,0.0,19.902688054225128,15.53481007820259,774.644308969609,1575521.889114332,0.0,22.00244184025736,18.354143567245154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  23:00:00,-6.475,-11.474999999999998,68.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.390376817567198,0.0,19.90105204409695,15.33772648567406,771.3894079376435,1588497.0693815356,0.0,21.931266306602106,18.34719788452147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/07  24:00:00,-7.3875,-11.7,71.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.6613463640981849,0.0,19.89904028625032,14.984761836411018,764.4722644593173,1608815.319048306,0.0,21.868270328079,18.335768651714976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  01:00:00,-7.8,-11.7,74.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.003115700560982,0.0,19.898467090326009,14.547818995313749,750.5967398623716,1622299.305577451,0.0,21.818075008101773,18.323729073125138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  02:00:00,-8.1125,-12.0125,74.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.236307561916438,0.0,19.897707669347846,14.256590958559599,743.3168460583349,1621828.7294607,0.0,21.784238411156275,18.315289422422795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  03:00:00,-6.924999999999999,-11.5125,70.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.325028189040568,0.0,19.9022078091262,14.142966506116185,743.2876581694081,1621200.1033681988,0.0,21.770771651319469,18.317272715476304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  04:00:00,-6.1,-11.1,68.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.244071947595884,0.0,19.90552188486219,14.239989425377712,739.7690518118573,1621246.8305459263,0.0,21.77070336865944,18.323451575011047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  05:00:00,-5.4125,-10.7875,66.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.157413503505605,0.0,19.908050802701326,14.345385401175783,734.3989101499005,1623331.1280569556,0.0,21.777385365921437,18.328985390668828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  06:00:00,-4.625,-10.225,65.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-7.002736998531558,0.0,19.9107950399153,14.53706880103482,725.510678605076,1620674.884015015,0.0,21.79064577489402,18.337009118156077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/08  07:00:00,-3.7124999999999996,-10.0,62.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,-6.7669822488316939,0.0,19.913729550241859,14.83445493635179,718.6711050054187,1614994.756734605,0.0,21.810752411793467,18.34800216193745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,2700.0 
