Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 04/09  01:00:00,3.9875000000000004,-5.9125,45.875,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,2.3156050860357215,0.0,19.887687581022587,31.087840120431893,1093.0280084196136,3817359.2543701149,0.0,22.85447763137907,18.743749942269458,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.16956965559801,3600.0 
 04/09  02:00:00,3.7124999999999996,-6.1,45.875,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,2.1380880055234514,0.0,19.895667042285209,30.68153233475674,1113.3502212721615,4831195.822084668,0.0,22.725000057965266,18.741918201921267,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.908580763594678,3600.0 
 04/09  03:00:00,2.9875,-6.1,48.25,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,1.9574366425278145,0.0,19.894576420213935,30.290123461218227,1128.5787027782849,5716561.336760411,0.0,22.625423001619404,18.730498397056026,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.782156446358309,3600.0 
 04/09  04:00:00,2.425,-6.1,50.25,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,1.8003954836705092,0.0,19.893244660091449,29.95419136150944,1140.5222388646224,6417315.511025665,0.0,22.553860329078753,18.720261900540004,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.318730813176694,3600.0 
 04/09  05:00:00,2.5749999999999999,-7.1625,45.375,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,1.64510214036572,0.0,19.8953682622559,29.619019633983965,1150.9328552649702,6997550.760613882,0.0,22.511275159843565,18.713846156702183,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.469218045989199,3600.0 
 04/09  06:00:00,3.1125,-7.8,41.375,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,1.4442341856521138,0.0,19.89928960824803,29.188277383308685,1160.8674476023703,7601339.211775675,0.0,22.49378642607833,18.706912478525898,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.9109249621074,2700.0 
 04/09  07:00:00,3.675,-8.1125,38.5,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,1.2445994828432919,0.0,19.902696775711143,28.766499946067176,1166.7047835068989,7792648.624746784,0.0,22.49798988566574,18.69964728520734,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.376840436687624,0.0 
 04/09  08:00:00,4.2125,-7.987500000000001,37.625,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,1.0906677551715436,0.0,19.9055328809093,28.444486993265536,1170.5904949344479,7570909.893171348,0.0,22.521732396194616,18.694358884935498,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.81742104888219,0.0 
 04/09  09:00:00,4.4,-6.737499999999999,41.75,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,0.9919294277381171,0.0,19.905923225339885,28.24224140071983,1164.7195586425,7048785.055474058,0.0,22.555328796457567,18.689507406670445,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.506123932957756,0.0 
 04/09  10:00:00,4.0875,-3.6624999999999998,55.875,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,0.8414630920827061,0.0,19.9029070925749,27.94272458776063,1120.5097037397637,7266749.281108502,0.0,22.587012769347696,18.67836894384614,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.691499992261149,0.0 
 04/09  11:00:00,4.9624999999999999,-3.2624999999999999,54.25,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,0.7771163638115998,0.0,19.907152546513875,27.80604158018007,1055.0563009008402,6060549.032257546,0.0,22.630526270806358,18.67946999798108,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.367252812115766,0.0 
 04/09  12:00:00,5.9125,-2.8374999999999996,52.125,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,0.6202965915928722,0.0,19.911969092823786,27.484544929542794,988.9655330116218,4819963.46707834,0.0,22.684703286509394,18.676373564155339,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.12403480940856,0.0 
 04/09  13:00:00,6.7875,-3.2624999999999999,47.125,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,0.5336339170232227,0.0,19.915916643711065,27.30632351284126,930.6896271365921,4409968.966894835,0.0,22.73733338135688,18.67606231091747,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.402082197850032,0.0 
 04/09  14:00:00,7.2,-2.8374999999999996,47.375,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,0.34662306800220446,0.0,19.917305329084337,26.936743985497864,881.2530841821538,4008890.9495668939,0.0,22.77961131914214,18.66793973272522,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.717623208362719,0.0 
 04/09  15:00:00,7.8875,-3.2624999999999999,43.75,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,0.29863151552755509,0.0,19.919767776926997,26.839161965157616,842.6188180625393,3765204.4367894965,0.0,22.85141644507075,18.6681004503766,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.30603019986432,0.0 
 04/09  16:00:00,7.6125,-3.5249999999999996,43.75,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,0.14503507201602548,0.0,19.91529669892006,26.54926113779703,811.3803819889687,3247966.4866037468,0.0,22.895849173910809,18.655612631854546,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.0303195716916,0.0 
 04/09  17:00:00,7.8875,-3.9875000000000004,41.625,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,0.07277263843514954,0.0,19.91516451979909,26.410547331606606,785.8946056779456,4248847.924707088,0.0,22.92228422042378,18.651845263215397,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.301127210761577,0.0 
 04/09  18:00:00,8.3,-5.1499999999999999,36.5,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,0.17787866120614469,0.0,19.917396719093906,26.609399934930793,782.7361774060499,4921412.994663447,0.0,22.921740769116508,18.659492944859829,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.617415370841235,0.0 
 04/09  19:00:00,7.6125,-5.6,36.875,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,0.5869004198651973,0.0,19.92423899375835,27.399221819787756,823.5578730615035,5697226.741759939,0.0,22.86271649064088,18.6876425739842,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.037961227088252,900.0 
 04/09  20:00:00,6.512499999999999,-5.6,39.875,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,1.0649411381717163,0.0,19.90989329185638,28.384844230875936,884.2667851566498,6438216.423495711,0.0,22.78927209045076,18.697597998181558,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.123526173822445,3600.0 
 04/09  21:00:00,6.1,-5.225,42.25,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,1.3668779970880874,0.0,19.90962045110615,29.008054479773024,934.5702400979664,6723820.870402956,0.0,22.73056059548698,18.71357058541084,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.809054337647817,3600.0 
 04/09  22:00:00,6.1,-5.0,43.0,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,1.6203225182525305,0.0,19.91148647682908,29.537137508977719,980.1714585765416,5898596.775799144,0.0,22.68522139925779,18.729438159468633,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.811085289682588,3600.0 
 04/09  23:00:00,6.475,-5.0,41.75,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,1.814489938145714,0.0,19.915061803983293,29.943832455661608,1022.5157472867345,4960946.893579832,0.0,22.650007775088797,18.743990276279456,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.5888283837254,3600.0 
 04/09  24:00:00,5.6375,-5.0,44.125,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,1.865887319785538,0.0,19.910793988340147,30.062082365678859,1052.654933480449,4588278.399219738,0.0,22.610817421546846,18.742383315611329,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.850785604603832,3600.0 
 04/10  01:00:00,5.6875,-6.062499999999999,40.375,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,1.848074699077729,0.0,19.911790460542897,30.022026661936886,1078.349507434868,3893508.936460437,0.0,22.575327559114748,18.74243353610332,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.497348635128695,3600.0 
 04/10  02:00:00,5.4125,-6.7,38.875,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,1.6490450874145617,0.0,19.91099034312477,29.598769242283745,1094.7980404821606,4467100.107896006,0.0,22.542890249101235,18.73050168543021,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.22504675719189,3600.0 
 04/10  03:00:00,4.625,-6.012499999999999,43.75,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,1.5075840660354847,0.0,19.90636461423555,29.308203628619496,1111.223499364722,5961550.748607597,0.0,22.51396024475887,18.717826392628618,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.13222936320181,3600.0 
 04/10  04:00:00,4.4,-5.6,46.0,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,1.5265102186677127,0.0,19.90536738582908,29.34983777049962,1132.3400830470837,6141416.159551371,0.0,22.49109295798855,18.717816555086153,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.505244779340073,3600.0 
 04/10  05:00:00,4.0875,-5.225,48.5,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,1.551936591728226,0.0,19.903912594618043,29.40607837039344,1149.5271766890435,6708630.312303283,0.0,22.473732806135439,18.717684789306789,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.69209825704029,3600.0 
 04/10  06:00:00,3.9,-5.0,50.0,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,1.6227862538143714,0.0,19.90299468408856,29.557553671731737,1164.706400878462,7439881.812825878,0.0,22.464809844161583,18.720630276148193,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.002936792831883,2700.0 
 04/10  07:00:00,3.9,-4.3125,53.125,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,1.7529947545918859,0.0,19.902874277784365,29.835020046911997,1179.214930296902,7682430.574938147,0.0,22.47978618082016,18.727742784565508,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.002979114416975,0.0 
 04/10  08:00:00,4.5875,-4.2125,50.625,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,2.015774078909766,0.0,19.906248028076729,30.39488165256718,1196.7661719482608,7179344.384634862,0.0,22.538703244161149,18.74607251847921,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.592319719917026,0.0 
 04/10  09:00:00,6.062499999999999,-4.4,44.875,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,2.220542422623487,0.0,19.913830293869798,30.827812838805288,1204.6228502726434,4586891.99415957,0.0,22.652038359354195,18.76571732515892,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.274190050355836,0.0 
 04/10  10:00:00,7.7,-5.1499999999999999,38.0,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,2.1645689793440514,0.0,19.919091483859753,30.695267573154625,1177.0025811495169,3290734.791638186,0.0,22.95012841551757,18.768043729989214,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.618561572970505,0.0 
 04/10  11:00:00,7.987500000000001,-5.6,35.625,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,1.760601665277198,0.0,20.136218299889145,29.427790578490698,1114.2259534258449,2473617.04660932,0.0,23.34021124733519,18.9737879949831,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.916420905103024,0.0 
 04/10  12:00:00,8.799999999999999,-5.9125,32.875,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,1.336423553344938,0.0,20.679332060020024,27.603599077117126,1053.2692827960357,2496220.1058610908,0.0,23.77141074278494,19.52358146414675,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.152552838336522,0.0 
 04/10  13:00:00,10.15,-6.475,28.5,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,0.9215855624151121,0.0,21.135005781760805,26.050178237811037,999.2804073446911,2387647.3253740866,0.0,24.107244110289483,19.98426101392417,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.178235690745101,0.0 
 04/10  14:00:00,10.6,-7.3875,25.75,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,0.5546889345072871,0.0,21.412091310962969,24.94077164591636,958.6735987956785,2236795.5944385689,0.0,24.337435717874699,20.26008725725819,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.749821331094859,0.0 
 04/10  15:00:00,10.6,-7.8,25.0,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,0.1706039244513219,0.0,21.886321679225003,23.56439177539236,924.1960087613841,2480552.3908854539,0.0,24.69089701640287,20.74580185461608,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.153238930636617,0.0 
 04/10  16:00:00,11.287499999999998,-7.8,23.75,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,-0.17069888349996174,0.0,22.330443337217575,22.333902895821866,893.2334948543319,2102266.6576615634,0.0,25.049913063065956,21.202206246552465,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.20749339861466,0.0 
 04/10  17:00:00,11.7,-8.487499999999999,21.75,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,-0.3822656418329218,0.0,22.983542527690689,21.093552805893716,869.1694328291883,3668596.1555250568,0.0,25.460036190603924,21.888228437058094,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.119609844600632,0.0 
 04/10  18:00:00,11.325,-8.9,21.625,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,-0.15707557766750328,0.0,23.425945906446019,20.920818763179683,872.1602030848644,4725611.590674175,0.0,25.743693474529676,22.37036187590698,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.886831773203032,0.0 
 04/10  19:00:00,8.6625,-7.525,29.5,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,0.5540614318615449,0.0,23.199155101038856,22.377141880707034,910.6491559022477,5598929.05121035,0.0,25.55194981896234,22.15891820469453,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.680932890589041,0.0 
 04/10  20:00:00,5.450000000000001,-7.3875,36.5,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,1.2365070092720146,0.0,22.57315421488636,24.40980176324562,958.76028831022,6142905.528066966,0.0,25.093922135205014,21.523392237970854,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.583158906134594,3600.0 
 04/10  21:00:00,3.7124999999999996,-7.8,39.875,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,1.4959761874697122,0.0,21.85835930110271,25.972582530603213,994.707899245218,6048938.738658587,0.0,24.569230720993056,20.77792377506762,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.044002151893964,3600.0 
