Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 05/08  09:00:00,-1.3249999999999998,-3.3,84.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.001512859252538,0.0,19.918971808948755,22.244586804488408,642.1892904828359,416340.76989665688,0.0,16.121611990592557,18.547255423071936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  10:00:00,-1.1,-3.3,83.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.017962517402374,0.0,19.918718882755674,22.214358736768415,639.8322672331605,400084.72504812086,0.0,16.215723095869813,18.546187915824647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  11:00:00,-0.4125,-3.3,78.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.9772722971765176,0.0,19.919281816479317,22.289281686620673,643.7030252451274,372548.3951278389,0.0,16.346942841177584,18.54876346438902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  12:00:00,0.375,-3.3,74.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.8924614117470438,0.0,19.92010848535587,22.446624301740603,651.7410772337267,349103.4040878511,0.0,16.475980030077733,18.55378119065913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  13:00:00,1.6,-2.9875,69.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.7366630682118756,0.0,19.92373188576244,22.73559473117983,659.3992642534153,335691.0401943887,0.0,16.528724893144003,18.56531227009727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  14:00:00,2.5749999999999999,-3.1125,64.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.5482389348808333,0.0,19.927622694945918,23.08961957663522,667.4607133523975,327196.3588941566,0.0,16.541435748696249,18.578836142274875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  15:00:00,2.8,-3.675,60.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.6268334669005494,0.0,19.927765631091768,22.938901181249436,675.4412821490314,317528.50872345487,0.0,16.605941425418917,18.575057947266907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  16:00:00,2.8,-4.2125,57.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.877844271005173,0.0,19.926437588780244,22.465616393036773,680.6086417961319,309570.5862057226,0.0,16.67155901068715,18.561239109032014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  17:00:00,3.4875,-5.1499999999999999,50.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.272520029684918,0.0,19.92705052321299,21.73679558078412,683.7946823609135,288818.41515717518,0.0,16.90931056298991,18.54288301569921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  18:00:00,3.9,-5.6,47.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.8606869193908168,0.0,19.926745562186498,20.689677527611516,685.0694120702144,272998.93964944258,0.0,17.09682661893862,18.515206142737229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  19:00:00,3.5249999999999996,-5.6,48.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.190085940217642,0.0,19.922952006903598,20.12739819546251,689.1443244424872,266923.2581137554,0.0,17.163338144335254,18.49635149380881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/08  20:00:00,1.6124999999999999,-3.8499999999999998,65.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.0012865968624915,0.0,19.91198415359784,20.466758275302284,690.177042321827,295560.27597769835,0.0,16.970163443842517,18.49314792392385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 05/08  21:00:00,-0.4625000000000001,-3.4875,77.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.3427997488332257,0.0,19.908780383947958,21.632434625571013,682.8831033335126,338654.20039948305,0.0,16.648978162955954,18.52006088201044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/08  22:00:00,-1.4749999999999999,-4.5875,77.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.406393986189899,0.0,19.91147502244411,21.51393340858792,675.0757878836835,371522.1510433717,0.0,16.384895833273729,18.519930785912768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/08  23:00:00,-1.3249999999999998,-5.375,71.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.8445123639189568,0.0,19.915494331858523,20.732400727558355,670.233513865112,389227.85435447117,0.0,16.20988147807435,18.50394533959729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/08  24:00:00,-1.1,-5.9125,66.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.3317618631269498,0.0,19.918083442380796,19.89515752828086,667.4329159158867,402452.60939563109,0.0,16.09026453133032,18.484932010968437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  01:00:00,-1.4749999999999999,-6.1,67.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.754191713221876,0.0,19.917911352659109,19.196858479950977,663.021356139456,414782.3445698029,0.0,16.022580792525397,18.46650934823485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  02:00:00,-1.7,-5.7875,70.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.9627262781524297,0.0,19.91762237005237,18.860354063855565,659.9795727640741,420303.8377846733,0.0,15.979231079113822,18.457404963169397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  03:00:00,-1.7,-5.6,72.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.9348506014699704,0.0,19.918075500561345,18.90445344923499,658.8065569224382,424234.10582481315,0.0,15.953138356108509,18.45905489068084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  04:00:00,-1.7,-5.6,72.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.9055820342619915,0.0,19.918352937160987,18.951092216851629,657.7981042018474,426014.68457912307,0.0,15.936403323436683,18.46057786098377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  05:00:00,-2.0125,-5.6,73.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.900955971579192,0.0,19.917466600132746,18.959566256074269,656.9602001340479,431717.77072033719,0.0,15.922049535394521,18.459824156832409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  06:00:00,-1.5125000000000002,-5.6,70.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.906908035551139,0.0,19.918367781467518,18.94894238494139,655.59786053661,405518.67667831937,0.0,16.070743401200695,18.460538055221073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  07:00:00,-0.03750000000000003,-5.225,64.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.803068879155771,0.0,19.920949820127743,19.113646597312728,658.9236107852986,362337.43559754939,0.0,16.375502854275127,18.46767890773701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  08:00:00,1.2874999999999999,-4.625,61.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.4655267950666848,0.0,19.922095999102763,19.666487565194097,664.3473600206781,325360.9273142912,0.0,16.67727684968814,18.483374996548663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  09:00:00,3.0749999999999999,-4.4,55.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.080614865266584,0.0,19.92756262991522,20.308455066408749,670.8951921198529,291380.03917360396,0.0,16.94315457437216,18.5061507751963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  10:00:00,4.2125,-4.4,51.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.8107892445005078,0.0,19.930223835529949,20.771347765431984,680.4509491514546,262145.874154948,0.0,17.175327596000636,18.52116474406922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  11:00:00,5.4624999999999999,-5.1499999999999999,44.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.6740568986435577,0.0,19.930958630272405,21.01014872457977,692.879509315185,239860.35660892426,0.0,17.361396309646783,18.52820837666367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  12:00:00,6.475,-5.9125,38.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.879983330526752,0.0,19.938993451592645,20.63974985916279,706.7352875238747,226321.44603048615,0.0,17.467094285235228,18.527375154185614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  13:00:00,7.3875,-6.1,35.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.151353997917183,0.0,19.943409446184878,20.16762179686934,717.5364374696446,217475.46543652845,0.0,17.53960526386823,18.519904959943845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  14:00:00,8.1125,-7.4750000000000009,30.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.4762509505966827,0.0,19.9477981352833,19.618336242490665,722.9304071765018,210284.1870505216,0.0,17.61361568505624,18.510390061810008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  15:00:00,8.675,-8.9875,25.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-4.196570883787396,0.0,20.08020253722295,18.308681824046805,729.4160043583243,204457.25655550487,0.0,17.77341215820372,18.62183837190647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  16:00:00,9.2125,-9.4,23.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-4.814447424730799,0.0,20.28462860816181,17.14950043923105,740.7021733160668,205189.14459463175,0.0,17.9491590828155,18.816439536002357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  17:00:00,9.0875,-10.15,22.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-5.2735313009209598,0.0,20.28174438677652,16.49140457878685,748.186581469818,205773.4698241149,0.0,17.925646836115534,18.796083278344719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  18:00:00,8.9,-10.6,22.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-5.727670500007272,0.0,20.131372474806438,16.00911516038308,752.6576261926904,206143.90253895019,0.0,17.77132168884636,18.618081062585973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  19:00:00,8.525000000000003,-9.85,23.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-5.985524817665208,0.0,19.98371255526693,15.801409470665569,754.9030139443421,207755.43582346216,0.0,17.619258562252193,18.45023172474989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/09  20:00:00,7.987500000000001,-6.275,34.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-5.4914171615257489,0.0,19.945358382059849,16.53325716854499,754.3075762334833,227968.42127251446,0.0,17.391564491073436,18.42715149077784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,1800.0 
 05/09  21:00:00,7.8,-7.9,30.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-4.553241331431542,0.0,19.938399448078785,17.914316575452845,751.7605296227471,250934.98377130636,0.0,17.11674460045233,18.455557659023485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  22:00:00,6.424999999999999,-6.875,36.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-4.651431685545415,0.0,19.93484729670547,17.769549872176389,745.5046483012537,274217.46997917446,0.0,16.871868968420157,18.447870273038398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  23:00:00,3.8499999999999998,-3.625,57.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.6833636953491935,0.0,19.92925402026126,19.306874076686545,731.8701318795326,305167.50823541558,0.0,16.695143481443809,18.481858912067538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/09  24:00:00,3.1125,-3.8000000000000004,58.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.6640562066635766,0.0,19.92907199714387,21.03162858042235,717.1339622553472,323370.1183669732,0.0,16.565298943192443,18.52669394312484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  01:00:00,2.6125,-3.7124999999999996,61.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.3645359123112414,0.0,19.929058500398886,21.565986556131116,709.4343166319544,337742.8408200005,0.0,16.45902333111036,18.540631777182197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  02:00:00,1.8875000000000002,-3.9875000000000004,62.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.1394358034961264,0.0,19.927362645015298,21.97808761572864,702.7113918693244,350263.3230141493,0.0,16.384218097258086,18.54952675281641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  03:00:00,1.0125,-3.3999999999999996,70.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.096907929994685,0.0,19.924762225331546,22.06044002770298,696.8527715994645,361916.4293316231,0.0,16.325277373307097,18.548816604143615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  04:00:00,-0.15,-3.1125,78.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.7813270883262887,0.0,19.920806078192144,22.655019025972103,690.3294281775408,375850.8362724679,0.0,16.27479894394292,18.55998996057841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  05:00:00,-0.225,-3.3,77.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.7027159944513662,0.0,19.920959719495675,22.803644589731819,684.190116484482,382620.8412589067,0.0,16.226431652380844,18.564039744621576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 05/10  06:00:00,0.0,-2.9875,77.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.628569857348067,0.0,19.92109860741497,22.944965342181449,681.3292817627868,361428.43940646018,0.0,16.368417557293946,18.567882563202315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/10  07:00:00,1.375,-3.1125,70.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.4857921153431402,0.0,19.92350645654133,23.215939586407026,681.7212110509818,323752.7372970033,0.0,16.6716444968188,18.57760663584054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 05/10  08:00:00,3.5750000000000008,-2.9875,60.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.4010955292235393,0.0,19.928086532096985,23.373668198238485,687.9087283818315,284028.8891513769,0.0,16.974029461470367,18.586763188260698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
