Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 03/20  05:00:00,-1.1,-6.7,66.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.067207110674418,0.0,19.92187224952557,20.3381650362415,755.0800650407134,395018.8812783293,0.0,22.003410709166656,18.500667117091106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.021802296051,0.0,3600.0 
 03/20  06:00:00,-1.1,-6.7,66.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.179651397231424,0.0,19.921919017355845,20.146205975994364,750.1409016677363,394572.9732978695,0.0,21.9986701801433,18.495706297353505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.021936273645318,0.0,3600.0 
 03/20  07:00:00,-1.1,-7.0125,64.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.2417180377299648,0.0,19.921792967791224,20.041180807738429,750.6196603807077,387379.2614932088,0.0,22.012963955941829,18.492825318994634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.021856752790105,0.0,1800.0 
 03/20  08:00:00,0.275,-6.512499999999999,60.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-3.2197847641859704,0.0,19.925069941394093,20.074335843798925,755.2962313780383,350948.53258015678,0.0,22.20038827714553,18.49729570478825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.198722680443866,0.0,0.0 
 03/20  09:00:00,2.4749999999999998,-5.7875,55.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.947917308263715,0.0,19.929339045987978,20.534482550045494,762.3963849510693,303868.99574651979,0.0,22.50290150624935,18.514006661615747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.003537954404214,0.0,0.0 
 03/20  10:00:00,4.737499999999999,-5.6,48.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.619439630576173,0.0,19.934473922244867,21.102519741056889,768.2845031524494,262267.2037799838,0.0,22.8431160793966,18.534487107708068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.7701028355742,0.0,0.0 
 03/20  11:00:00,6.6,-5.9125,41.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.398581719478705,0.0,19.93972395118341,21.489897100364578,775.0507426570138,228722.63709144173,0.0,23.10466250266443,18.550376992811267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.739201608883107,0.0,0.0 
 03/20  12:00:00,7.8875,-6.475,35.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.30580440708767,0.0,19.949678775580986,21.64412654127275,788.832013158956,208028.52566395413,0.0,23.2696042614971,18.565354401716765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.329733417588832,0.0,0.0 
 03/20  13:00:00,8.9875,-6.324999999999999,33.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.2438483387741678,0.0,20.159380585547767,21.476110761023734,808.8303531246073,203420.34465033964,0.0,23.44277758831234,18.79163931397372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.369305195068265,0.0,0.0 
 03/20  14:00:00,9.775,-6.1,32.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.99027165223531,0.0,20.477208300528088,21.50985922602943,833.7051214472494,203538.38072295956,0.0,23.678822505747836,19.142131010371665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.772218527768495,0.0,0.0 
 03/20  15:00:00,10.0,-6.475,31.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.7108319182150525,0.0,20.85325775627557,21.51318909309517,856.8116555484037,204022.7380154138,0.0,23.970406955480443,19.555872358222837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-10.753052033568338,0.0,0.0 
 03/20  16:00:00,10.0,-6.7,31.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.4435814083219692,0.0,21.143724422716557,21.608374142786518,882.0797167852074,204837.9511087971,0.0,24.212208313940204,19.87787107871653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.09769319067559,0.0,0.0 
 03/20  17:00:00,10.0,-6.7,31.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.240445531033862,0.0,21.09356908044928,22.044784525545479,899.4942102518247,205762.0092556344,0.0,24.19744302894498,19.83409536221679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.138307778391813,0.0,0.0 
 03/20  18:00:00,9.625,-6.012499999999999,33.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.1988252390200705,0.0,20.647634307084016,22.73716091393384,896.1951308383815,206300.45111578573,0.0,23.885517712248804,19.36164582832291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.023281190832119,0.0,0.0 
 03/20  19:00:00,8.025,-4.1625,42.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429259676727739,0.0,20.042937706827943,23.713428530992585,873.049650103998,213207.32287946758,0.0,23.381907739958515,18.721971000264437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.583333722908707,0.0,1800.0 
 03/20  20:00:00,6.512499999999999,-3.3,49.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.7551240061852722,0.0,19.93643094853597,24.649275172144465,873.021144816875,238488.18571400818,0.0,23.06472366237555,18.629249561773344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.151124052181313,0.0,3600.0 
 03/20  21:00:00,5.0375,-3.3,54.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.43933393384953775,0.0,19.926947460686784,25.315668721915114,877.3114489268165,264553.46461923039,0.0,22.823181762892035,18.636218001161024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.46555124685783,0.0,3600.0 
 03/20  22:00:00,3.3999999999999996,-4.3625,57.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.4289653619396513,0.0,19.92816242449406,25.335469249114035,864.8759984111258,292728.76892357596,0.0,22.63685063848307,18.638071475114779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.128407236752449,0.0,3600.0 
 03/20  23:00:00,2.8,-5.375,55.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.731190525522812,0.0,19.929386063894279,24.708638742652874,846.9415447200871,312575.82807470698,0.0,22.494766498004677,18.62305023745298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.128659680067459,0.0,3600.0 
 03/20  24:00:00,2.1125,-5.6,57.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.0363900681655869,0.0,19.928674237328285,24.092193863711019,834.6029662168531,326474.70978433857,0.0,22.390538236740988,18.60617116750245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.541874618253396,0.0,3600.0 
 03/21  01:00:00,2.0125,-5.9125,56.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.2265705138835195,0.0,19.929180096739093,23.713647726674109,833.1040425031893,330468.11328762039,0.0,22.32083295702819,18.596843352609488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.041033381808576,0.0,3600.0 
 03/21  02:00:00,-0.23749999999999994,-6.7875,61.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.3207602906783554,0.0,19.92097129447883,23.540685545291156,847.2809884497428,337978.73100453588,0.0,22.25489112945546,18.583297435387089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.187154056347425,0.0,3600.0 
 03/21  03:00:00,-1.7,-6.8875,67.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.543497804280476,0.0,19.916197197933199,23.11562351983033,857.0123005687974,355675.6356982638,0.0,22.187861925452454,18.566947087410978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.61587011415024,0.0,3600.0 
 03/21  04:00:00,-1.7,-6.7,69.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.8426187929869032,0.0,19.91716239090396,22.544643108069719,849.733355615426,364780.0246010002,0.0,22.13825508794806,18.55309986670506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.617014697196013,0.0,3600.0 
 03/21  05:00:00,-2.3874999999999999,-6.7,72.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.048844279955548,0.0,19.915217179979913,22.16213246630216,844.1494384719829,373045.6082992912,0.0,22.09994596285373,18.54097235682024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.02857901710944,0.0,3600.0 
 03/21  06:00:00,-2.425,-6.324999999999999,75.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.26078563421535,0.0,19.915591638525183,21.77200722072765,831.8392656870699,381941.58693568067,0.0,22.06970549196069,18.531197657585588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.48990290094251,0.0,3600.0 
 03/21  07:00:00,-1.8875000000000002,-6.1,73.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.350115573349622,0.0,19.917689621640869,21.60671390550835,821.320738805856,375430.59979630299,0.0,22.06175266393845,18.529189446893228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.929786680651394,0.0,1800.0 
 03/21  08:00:00,-1.3249999999999998,-5.7875,72.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.2883484367686868,0.0,19.919569349177317,21.716319612064848,822.4875508482729,367242.0904314953,0.0,22.091974895884506,18.53411907396563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.394060498549103,0.0,0.0 
 03/21  09:00:00,-0.03750000000000003,-4.85,70.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-2.1071792417176038,0.0,19.9237342396711,22.04290507956208,818.1872247092258,354657.1284605762,0.0,22.170327271125268,18.547227962937887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.384871762459786,0.0,0.0 
 03/21  10:00:00,1.2874999999999999,-4.4,66.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.8044956468342666,0.0,19.927471893534276,22.602005404328759,810.368739605559,335124.60085271918,0.0,22.309902880081148,18.565938112889623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.914343369499304,0.0,0.0 
 03/21  11:00:00,3.3875,-4.0875,58.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.584602322717543,0.0,19.93247199695785,23.013232757352986,799.8475544041583,296002.4873322986,0.0,22.558572741330914,18.582175829762293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.218301940694074,0.0,0.0 
 03/21  12:00:00,5.1499999999999999,-3.9,52.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.2940592084093528,0.0,19.935631145659899,23.571923364520218,799.2387508741433,269310.66595069775,0.0,22.7366179996467,18.60023892585502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.085326992292984,0.0,0.0 
 03/21  13:00:00,5.225,-4.2125,51.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.1616186589688047,0.0,19.93346290421688,23.835578320344835,792.4745695625852,268842.3150149017,0.0,22.789424771932774,18.60473818411424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.559463251100614,0.0,0.0 
 03/21  14:00:00,2.9375,-2.7125,68.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.9880929786696798,0.0,19.922329423696544,24.200118272393625,781.4723448859355,271675.17895998028,0.0,22.768043876143098,18.60200989873426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.163733380269656,0.0,0.0 
 03/21  15:00:00,2.3874999999999999,-1.0125,79.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.25375651131338108,0.0,19.920244017509086,25.718393655123714,798.1832280311866,268065.65908369029,0.0,22.74675783979267,18.639359809143789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.80623653696435,0.0,0.0 
 03/21  16:00:00,2.425,-0.9125000000000001,79.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.4817557036175708,0.0,19.922108194065616,27.194903191593803,815.2667985632863,278085.74960663219,0.0,22.72440423360384,18.679963707919347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.347268356519679,0.0,0.0 
 03/21  17:00:00,2.2,-1.1,79.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.8174255809435598,0.0,19.92354582352675,27.858790165113036,806.4378424116604,297071.8106399725,0.0,22.630724811551248,18.69887992685738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.72285585659157,0.0,0.0 
 03/21  18:00:00,2.2,-1.4749999999999999,77.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.9113739331931379,0.0,19.92617058490124,28.04347509560786,790.2905486739455,316572.2256372208,0.0,22.511764559411274,18.706589493110014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.72554420712218,0.0,0.0 
 03/21  19:00:00,1.5125000000000002,-2.6999999999999999,74.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.7054935603496402,0.0,19.925520772944929,27.631521503374878,775.5552717341751,329666.688101276,0.0,22.416129088159175,18.695118133938658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.13874108589417,0.0,1800.0 
 03/21  20:00:00,1.1,-3.3,73.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.4250600705184898,0.0,19.92502419552613,27.07733316822518,782.6127907274272,334705.32745574475,0.0,22.335700008986764,18.680101425582405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-18.824757153043828,0.0,3600.0 
 03/21  21:00:00,0.03750000000000003,-3.675,76.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,0.258083110014444,0.0,19.922104945023894,26.75674093512269,796.6606786420726,346418.44214212815,0.0,22.268141705576047,18.66851923061004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.46093840475713,0.0,3600.0 
 03/21  22:00:00,-0.9125000000000001,-4.2125,78.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.10580228205356548,0.0,19.919515964583938,26.03205400666767,798.5481309353751,362838.53386752019,0.0,22.20223427664206,18.64674897121643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.707228135535258,0.0,3600.0 
 03/21  23:00:00,-0.7875000000000001,-4.0875,78.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.4866466070847058,0.0,19.920851368588303,25.226640167199404,792.0636274016446,371156.0438042581,0.0,22.151667198690377,18.62718766536845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.83269941815149,0.0,3600.0 
 03/21  24:00:00,-1.6,-5.2749999999999999,76.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-0.7766199627965701,0.0,19.9183129902484,24.63294992822495,790.3070414127273,374620.55008936856,0.0,22.109377981370636,18.608893537399117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.119738717114424,0.0,3600.0 
 03/22  01:00:00,-2.8875,-6.1,78.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.2266651057040943,0.0,19.91393297792224,23.737108980954209,793.9666778745736,384175.781171986,0.0,22.05931974192989,18.580684121328269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.527296591058524,0.0,3600.0 
 03/22  02:00:00,-2.3,-5.4125,79.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,-1.6244574121700975,0.0,19.91678896801138,22.95928729890607,789.8082455736336,393187.41106889946,0.0,22.022908696506354,18.56351592206174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.61512490145458,0.0,3600.0 
