Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),WHOLEHOUSE_TB SCHEDULE:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 02/12  04:00:00,6.1,-3.1125,51.75,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,-0.4114993947868429,0.0,19.92083552898574,25.384426835447944,691.1315488241794,772227.7167987814,0.0,22.24610947272442,18.631290227032126,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.820800428004832,3600.0 
 02/12  05:00:00,5.7875,-2.9875,53.5,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,-0.7057536645576266,0.0,19.91886843323715,24.776240906963758,687.3215284474411,1368901.2886105548,0.0,22.243653705758005,18.613246011353814,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.007175985024375,3600.0 
 02/12  06:00:00,5.6,-3.1125,53.75,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,-0.7570066819175342,0.0,19.91748677232451,24.673417786959545,690.0135020206005,2336271.6997304989,0.0,22.2496424676654,18.609041358438679,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.31753902329239,3600.0 
 02/12  07:00:00,6.2875,-3.675,49.25,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,-0.9244574268539858,0.0,19.921405586807805,24.327884791301075,690.2587335775762,2789255.9147568929,0.0,22.262001604521978,18.604329803928118,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.907303629841719,3600.0 
 02/12  08:00:00,6.324999999999999,-3.9,48.25,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,-1.1526070439594865,0.0,19.921569121515618,23.871141037822345,685.6784940395038,2950780.8625348389,0.0,22.28594122406507,18.592583605210323,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.447538445680838,1800.0 
 02/12  09:00:00,6.1,-4.2125,47.75,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,-1.3855348709365283,0.0,19.91915858099766,23.417406973757534,675.1475003978306,2331195.3758199599,0.0,22.35519669798392,18.57808451007888,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.819473687369613,0.0 
 02/12  10:00:00,6.475,-5.4624999999999999,42.625,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,-2.0528206698165216,0.0,19.919641641836738,22.15387942138687,637.7604416918225,2410783.8568742775,0.0,22.429067501603276,18.545623768689958,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.594242863947955,0.0 
 02/12  11:00:00,7.0125,-6.7875,36.875,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,-3.1829647067834196,0.0,19.921022514227979,20.14911492181548,593.6813417821626,2483338.740761006,0.0,22.50243762761437,18.494796099720405,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.03325949738731,0.0 
 02/12  12:00:00,7.8875,-6.8875,34.375,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,-4.110619059646005,0.0,19.923840431737025,18.61935435739888,568.04487823356,2501991.5000425099,0.0,22.621166848984396,18.457952060909478,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.310376870125332,0.0 
 02/12  13:00:00,8.675,-6.012499999999999,35.25,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,-4.268842617348823,0.0,19.925072537339156,18.368142518269044,558.6828808540183,2381410.4077193529,0.0,22.74708240148791,18.45274795682787,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.400204274167143,0.0 
 02/12  14:00:00,10.649999999999999,-6.6,29.75,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,-4.166873978208951,0.0,19.936738836442506,18.514696646960034,555.082774807941,2215474.2201562046,0.0,22.926841627818967,18.469407576979607,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.981825085637633,0.0 
 02/12  15:00:00,12.0125,-7.2,25.375,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,-4.538105591734796,0.0,19.94827774578593,17.926666626964086,553.4845046824316,2435139.300776905,0.0,23.11965140569063,18.466746260068584,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.056123115080176,0.0 
 02/12  16:00:00,11.2,-7.2,26.875,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,-4.714729245471295,0.0,20.051292391307898,17.546044784549836,556.9465672503994,2056506.1807550374,0.0,23.281480947067487,18.57012391092416,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-8.41407180552417,0.0 
 02/12  17:00:00,11.287499999999998,-7.575,26.125,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,-4.725751942666787,0.0,20.17661256475315,17.394006602629685,560.6474576489743,3607723.3144720729,0.0,23.32788646883312,18.704006215852688,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.174109692362722,0.0 
 02/12  18:00:00,10.2625,-7.8,27.5,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,-4.5926464102264739,0.0,20.024961866895194,17.760704691108378,575.6726758296294,4647493.999671077,0.0,23.117540761308143,18.54676534274143,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-9.224499370282802,1800.0 
 02/12  19:00:00,8.4,-7.1125,33.375,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,-3.9221836217213914,0.0,19.911699776537266,18.93491961109157,621.7325448548438,5520974.443725861,0.0,22.866086651377708,18.45283709959172,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-11.1160610500538,3600.0 
 02/12  20:00:00,7.425,-7.0125,35.375,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,-3.511778875152524,0.0,19.912752791621914,19.600333359847484,651.9710163033442,6085154.22496511,0.0,22.693570933231436,18.47137010851346,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.335643450748048,3600.0 
 02/12  21:00:00,6.8875,-6.512499999999999,38.125,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,-3.462706429343937,0.0,19.91601195484235,19.677861588386859,666.4198488625484,6017392.979738176,0.0,22.565187035216899,18.476979536245577,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-12.903069857860775,3600.0 
 02/12  22:00:00,6.7,-6.475,38.75,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,-3.286664117740936,0.0,19.918150024215156,19.969870921903519,675.8407910987867,4564422.627566056,0.0,22.47192849216593,18.486956100708598,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.217501692838005,3600.0 
 02/12  23:00:00,6.012499999999999,-6.012499999999999,42.375,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,-3.171889445858692,0.0,19.91587603068296,20.16725438765165,687.3433922113052,2959266.272136093,0.0,22.394648547280395,18.489608609428829,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.629655099139312,3600.0 
 02/12  24:00:00,5.6,-5.6,45.0,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,-2.896364829467654,0.0,19.914738131802645,20.642099562208427,696.8864561715434,1603648.140912295,0.0,22.335055816773687,18.5007556557739,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.314407705867828,3600.0 
 02/13  01:00:00,5.6,-5.9125,43.75,176999.36518321449,147945.20547945205,30930.41095890411,141565.4242233029,14202.739726027396,42045.664071360305,0.0,0.0,-2.808745973023045,0.0,19.915895521408058,20.793060450609965,701.8228010088037,925346.6158150033,0.0,22.28917520371358,18.505970540870345,0.008,0.008,0.006,0.007,0.01,0.009,0.015,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.31563833630225,3600.0 
 02/13  02:00:00,5.225,-6.1,44.25,176999.36518321449,147945.20547945205,30930.41095890411,84939.25453398173,11046.575342465752,19621.309899968142,0.0,0.0,-2.9155238978473396,0.0,19.914495953412517,20.608954525916308,702.3186799146051,850904.6077285245,0.0,22.250272942142183,18.499623805819366,0.008,0.008,0.003,0.007,0.006,0.007,0.007,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.54021030922649,3600.0 
 02/13  03:00:00,4.3125,-5.7875,48.75,176999.36518321449,147945.20547945205,17674.520547945205,56626.16968932115,6312.328767123287,14015.221357120103,0.0,0.0,-2.929162691687211,0.0,19.909389961783285,20.59186406539522,704.5942190007959,802755.6692298665,0.0,22.217121061676843,18.493560964113596,0.008,0.008,0.001,0.004,0.004,0.004,0.005,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.32350142912085,3600.0 
 02/13  04:00:00,4.5875,-5.9125,47.25,176999.36518321449,147945.20547945205,17674.520547945205,28313.084844660574,6312.328767123287,8409.132814272061,0.0,0.0,-2.831569224823177,0.0,19.911345994647936,20.759036442543576,709.8871987152927,772996.601858876,0.0,22.199628296874026,18.500077656779149,0.008,0.008,0.001,0.004,0.002,0.004,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.597073816053122,3600.0 
 02/13  05:00:00,4.3125,-6.1,47.5,530998.0955496435,147945.20547945205,30930.41095890411,56626.16968932115,11046.575342465752,8409.132814272061,0.0,0.0,-2.916090121033063,0.0,19.91014482906495,20.61349846672,707.2004757225894,1376084.0968179466,0.0,22.18259940695866,18.494956216380247,0.024,0.024,0.003,0.007,0.004,0.007,0.003,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.324220940663964,3600.0 
 02/13  06:00:00,3.2124999999999996,-2.9749999999999998,65.875,1106246.0323950907,147945.20547945205,48604.93150684932,84939.25453398173,17358.90410958904,28030.442714240206,0.0,0.0,-2.4440072136918475,0.0,19.90413345680187,21.463720694317425,702.3515537139438,2355122.859574709,0.0,22.180381000734557,18.51054395394479,0.05,0.05,0.022,0.011,0.006,0.011,0.01,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.418082155056625,3600.0 
 02/13  07:00:00,2.8,-1.1,76.0,1238995.5562825015,147945.20547945205,110465.75342465755,226504.6787572846,34717.80821917808,56060.88542848041,0.0,0.0,-1.0991900998713569,0.0,19.901578354116308,24.014383275066839,695.0089805835471,2810473.3231059245,0.0,22.203809033362995,18.574333975043574,0.056,0.056,0.075,0.025,0.016,0.022,0.02,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.10172265228546,3600.0 
 02/13  08:00:00,2.8,-1.4749999999999999,74.125,1106246.0323950907,147945.20547945205,185582.46575342469,453009.3575145692,77326.02739726028,86894.37241414465,0.0,0.0,-0.28731827918017818,0.0,19.901271337502388,25.67765996647893,695.1916260963521,2971986.60947053,0.0,22.225931515872249,18.617426259266244,0.05,0.05,0.079,0.042,0.032,0.049,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.101317366335498,1800.0 
 02/13  09:00:00,2.8,-3.0749999999999999,66.125,486748.25425383987,147945.20547945205,203256.98630136989,679514.0362718538,115199.99999999999,162576.5677425932,0.0,0.0,-0.1572434052449903,0.0,19.90063062160738,25.954525151385228,690.2067689650423,2351997.428304622,0.0,22.2741316906449,18.62395072938762,0.022,0.022,0.076,0.046,0.048,0.073,0.058,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-17.100901888142283,0.0 
 02/13  10:00:00,3.4875,-4.2125,57.625,331873.80971852716,147945.20547945205,212094.2465753425,962644.8847184597,135715.06849315068,182197.87764256134,0.0,0.0,-0.8118109205164295,0.0,19.903097787722478,24.58838849914094,659.336919785905,2427091.9588404649,0.0,22.389589881080985,18.590993266194518,0.015,0.015,0.067,0.048,0.068,0.086,0.065,0.4,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.6894587965326,0.0 
 02/13  11:00:00,3.9,-4.775,53.75,331873.80971852716,147945.20547945205,185582.46575342469,1104210.3089417625,132558.90410958904,156970.47919974515,0.0,0.0,-1.6859074710239375,0.0,19.9030043011619,22.864834247116329,612.6159385977956,2497366.492028339,0.0,22.49090325755617,18.545886514397247,0.015,0.015,0.061,0.042,0.078,0.084,0.056,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.003703874880416,0.0 
 02/13  12:00:00,4.5875,-5.375,49.25,331873.80971852716,147945.20547945205,220931.5068493151,1146679.9362087534,118356.16438356163,134546.12502835299,0.0,0.0,-2.3964154659361678,0.0,19.90446571862523,21.542798417528478,582.4112687956235,2523037.812832241,0.0,22.56489822309541,18.51297424916766,0.015,0.015,0.048,0.05,0.081,0.075,0.048,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-15.590925477258871,0.0 
 02/13  13:00:00,5.6875,-4.85,47.0,331873.80971852716,147945.20547945205,251861.91780821919,1047584.1392524414,105731.50684931508,114924.81512838484,0.0,0.0,-2.8208375530460678,0.0,19.908305887632787,20.78180723889531,567.3468207324272,2404467.649926303,0.0,22.660220109289307,18.497328109856114,0.015,0.015,0.042,0.057,0.074,0.067,0.041,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.49493238939149,0.0 
 02/13  14:00:00,6.475,-5.1499999999999999,43.875,331873.80971852716,147945.20547945205,203256.98630136989,948488.3422961294,94684.93150684932,128940.03648550493,0.0,0.0,-2.922067200561038,0.0,19.91029599787614,20.603203389767203,560.1733860297038,2251646.027864827,0.0,22.72781493773797,18.494853686174346,0.015,0.015,0.037,0.046,0.067,0.06,0.046,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.584993465510419,0.0 
 02/13  15:00:00,6.012499999999999,-5.6,43.875,575247.936845447,147945.20547945205,251861.91780821919,806922.9180728265,77326.02739726028,100909.59377126473,0.0,0.0,-3.2324063929375947,0.0,19.904474215220377,20.078912353387588,554.2800843611755,2494717.4612907676,0.0,22.765280663713317,18.474759903747537,0.026,0.026,0.037,0.057,0.057,0.049,0.036,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-13.619408833880709,0.0 
 02/13  16:00:00,5.6,-5.6,45.0,331873.80971852716,147945.20547945205,194419.7260273973,863549.0877621475,82060.27397260274,106515.68231411278,0.0,0.0,-3.491632610485759,0.0,19.90176258982417,19.647295146012597,549.8859658724787,2130829.340617472,0.0,22.730081895704413,18.460507110952478,0.015,0.015,0.033,0.044,0.061,0.052,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.301315829803288,0.0 
 02/13  17:00:00,4.85,-5.6,47.5,1238995.5562825015,147945.20547945205,406513.97260273978,778609.8332281659,78904.10958904111,106515.68231411278,0.0,0.0,-3.5672921277015487,0.0,19.89854532735984,19.525717366615284,547.7904238994781,3674979.431079737,0.0,22.68418772152869,18.453793591335235,0.056,0.056,0.044,0.092,0.055,0.05,0.038,0.25,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-14.750228775376615,0.0 
 02/13  18:00:00,2.025,-4.5375,64.0,1725743.8105363413,147945.20547945205,662794.5205479453,764453.2908058355,77326.02739726028,137349.169299777,0.0,0.0,-3.0543902410382719,0.0,19.882807644220465,20.414424529577088,564.7319487854111,4721408.034447414,0.0,22.557611018344376,18.459687271359248,0.078,0.078,0.058,0.15,0.054,0.049,0.049,0.55,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-16.9128974612299,1800.0 
 02/13  19:00:00,-0.15,-4.2125,74.25,2323116.6680296899,147945.20547945205,516979.7260273974,721983.6635388447,77326.02739726028,243864.85161388975,0.0,0.0,-2.140709842148966,0.0,19.874913287033679,22.05005542897053,607.561761176354,5596409.0268086739,0.0,22.40767542834547,18.493711618604619,0.105,0.105,0.069,0.117,0.051,0.049,0.087,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-19.725243587969076,3600.0 
 02/13  20:00:00,-0.9125000000000001,-5.4624999999999999,71.25,2787740.0016356285,147945.20547945205,265117.8082191781,721983.6635388447,77326.02739726028,311137.9141280663,0.0,0.0,-1.8864379293272829,0.0,19.875118239150344,22.520753042266578,646.3820964562025,6157871.470954327,0.0,22.290168411541129,18.506227503613454,0.126,0.126,0.065,0.06,0.051,0.049,0.111,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-20.662367720593964,3600.0 
 02/13  21:00:00,-1.7875000000000004,-5.7875,74.625,2831989.8429314319,147945.20547945205,154652.05479452059,736140.205961175,77326.02739726028,252273.9844281618,0.0,0.0,-2.113521976861674,0.0,19.872804584486177,22.100542581671087,669.4810648211281,6084311.165157435,0.0,22.198453014317619,18.492710321456209,0.128,0.128,0.059,0.035,0.052,0.049,0.09,0.9,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-21.38636048249687,3600.0 
 02/13  22:00:00,-2.5749999999999999,-5.6,79.875,1946993.0170153594,147945.20547945205,110465.75342465755,764453.2908058355,74169.86301369863,187803.96618540938,0.0,0.0,-2.162898804108267,0.0,19.869804351097945,22.01337350497543,693.4779468193752,4623307.2218959969,0.0,22.129825634171384,18.487133983282094,0.088,0.088,0.048,0.025,0.054,0.047,0.067,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-22.295344942139363,3600.0 
 02/13  23:00:00,-3.4875,-6.2875,81.0,1084121.1117471888,147945.20547945205,70698.08219178082,622887.8665825327,50498.6301369863,123333.9479426569,0.0,0.0,-2.279179843962513,0.0,19.866532410176864,21.805237086084863,714.4223616115495,3025333.4340476377,0.0,22.06343957769922,18.478100175108989,0.049,0.049,0.042,0.016,0.044,0.032,0.044,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.080005851254759,3600.0 
 02/13  24:00:00,-3.9,-6.7,81.0,442498.41295803626,147945.20547945205,48604.93150684932,339757.0181359269,26827.397260273974,86894.37241414465,0.0,0.0,-2.685632239411437,0.0,19.8655622922185,21.075547482156617,720.7933824205866,1669375.213331427,0.0,22.00092925437807,18.457980039029999,0.02,0.02,0.023,0.011,0.024,0.017,0.031,1.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,25.0,50.0,60.0,0.16,1.0,0.0,1.0,0.0,-23.76536450444909,3600.0 
