Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),FRIDGE:Electric Equipment Electricity Energy [J](Hourly),RANGE:Electric Equipment Electricity Energy [J](Hourly),CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),ZONE 1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE 1:Zone Ventilation Mass Flow Rate [kg/s](Hourly),ZONE 1:Zone Air Temperature [C](Hourly),ZONE 1:Zone Air Relative Humidity [%](Hourly),ZONE 1:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),ZONE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE 1:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),WINDOWFRACTION2:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 08/03  16:00:00,25.4625,1.0875000000000002,20.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.141370957924483,0.0,25.002987583948884,34.17396362392692,975.4041427784733,2018257.2563543944,0.0,23.259000200263814,24.45116205919075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/03  17:00:00,25.7875,-0.225,18.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.69145543946685,0.0,25.004556732255727,33.13917766948925,1010.7655431503125,2549363.7479383919,0.0,23.39968212751995,24.425868711295739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/03  18:00:00,25.6,1.375,20.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.31332203452914,0.0,25.004068610970987,32.294965215117958,1028.9361070916248,2788513.0774462178,0.0,23.4652289026072,24.40328845268505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/03  19:00:00,24.85,2.8875,23.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.970134167128801,0.0,25.00060313103469,31.54956751935059,1009.6801865929253,2609707.4430202709,0.0,23.435985571003017,24.38001326269898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/03  20:00:00,23.4,2.9875,26.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.947481890366717,0.0,24.994013720980005,31.51286089283325,1004.8378107609977,1924736.604843228,0.0,23.27870102055124,24.371806460835317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 08/03  21:00:00,21.425000000000006,3.1125,30.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.901644594253613,0.0,24.984129818947549,31.432337944103009,977.2263473528353,843274.3061886686,0.0,22.999518733647045,24.35883162493833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/03  22:00:00,19.5375,3.9875000000000004,36.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.993064297638251,0.0,24.752956050159218,32.07248254589859,934.1937606074926,210198.68307945203,0.0,22.647571383934666,24.12125536609582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/03  23:00:00,18.525000000000003,5.1499999999999999,41.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.341664115244698,0.0,24.30029389269081,33.750288619182558,906.7200098509547,210198.68307945203,0.0,22.222853444110606,23.667136373682994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/03  24:00:00,14.4875,4.85,53.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.592237996489592,0.0,23.577491619288954,35.859658380515927,877.0964714529689,210198.68307945203,0.0,21.654798437863833,22.92713186115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  01:00:00,11.2,4.0875,62.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.227525067928154,0.0,22.76823765022637,36.72396323819651,826.5632524304617,210198.68307945203,0.0,20.92685907059412,22.059520455357477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  02:00:00,10.9125,3.2124999999999996,59.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.625420290499801,0.0,22.219590582284117,36.431542034402998,786.9630456437279,210198.68307945203,0.0,20.314544878940536,21.4483732380775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  03:00:00,12.162500000000002,3.4875,55.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.0682824769888239,0.0,21.91538043919262,35.71368789567864,768.0919919538097,210198.68307945203,0.0,19.873233657493019,21.094998111499057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  04:00:00,11.05,3.5249999999999996,60.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.968401675821912,0.0,21.513449578603035,36.35131797109715,765.4139893612041,210198.68307945203,0.0,19.45338831748895,20.66952339459754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  05:00:00,10.375,3.675,64.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.814018831956519,0.0,21.087296521298108,36.915983858005308,758.818805469333,210198.68307945203,0.0,19.012210213291369,20.215499085275835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  06:00:00,10.6,3.9,64.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.822188197252053,0.0,21.044303304059136,37.03448226370462,755.015807474965,206554.9637969374,0.0,18.963412164845864,20.17130067135067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  07:00:00,13.35,4.5875,55.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.993654057068865,0.0,21.592160723983786,36.24007589069204,760.0646501316553,206491.9399931849,0.0,19.442488646729154,20.75320100019468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  08:00:00,18.125,5.6875,44.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.558311916369907,0.0,22.486579855522398,35.67896458806788,782.0730000395372,206171.6750476986,0.0,20.228280932321519,21.72241080531863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  09:00:00,22.062499999999998,6.1,36.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.330159219121353,0.0,23.340165978302637,35.72508161948072,810.6349949365484,205447.6615689734,0.0,21.06386114951241,22.662559707308234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  10:00:00,25.050000000000006,5.7875,29.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.894360100749196,0.0,24.238904987558024,35.17506673695223,834.9646460153185,204801.02201915784,0.0,21.959945676991628,23.636811117778686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  11:00:00,27.475,4.85,23.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.171532807984774,0.0,24.955250300652187,34.34117995245009,849.3963555458419,625870.2800350366,0.0,22.723059614313038,24.403017251698043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  12:00:00,28.987499999999998,1.65,17.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.722112318185645,0.0,25.021107575914408,33.18045380306589,843.2389087695301,1749216.3505667668,0.0,23.068683561921753,24.445152405030354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  13:00:00,29.775,-0.375,14.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.740016171820339,0.0,25.02346553945549,31.014803712117197,837.7338121890018,2381515.5186461077,0.0,23.250970410430676,24.391198634772988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  14:00:00,30.6875,-0.9125000000000001,12.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.130751899809367,0.0,25.026986563464474,29.732576467932604,847.585089527791,3071820.1990889527,0.0,23.404205138214779,24.361591383140277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  15:00:00,31.1,-0.7875000000000001,12.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.542431397853363,0.0,25.027601726767384,28.542982566854744,851.1045533468009,3784749.395460258,0.0,23.552649481021338,24.331206444245333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  16:00:00,31.1,0.8375,14.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.303709207772311,0.0,25.026737018293994,28.073906964011436,853.9149483963154,4351169.255519457,0.0,23.67473150367904,24.318007179739248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  17:00:00,31.1,1.7,15.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.340944709995814,0.0,25.02629905418402,28.147476017525194,854.2843721372204,4607035.610234401,0.0,23.74061815156783,24.319446388948916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  18:00:00,30.7875,0.6375,14.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.3768494119129,0.0,25.02491020629172,28.22015508727311,859.4051432857602,4660403.940411223,0.0,23.771293070879599,24.319816387533025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  19:00:00,29.85,0.375,14.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.290794500338298,0.0,25.02115554706952,28.058012810298835,865.7369663127236,4439379.206305221,0.0,23.75341163789976,24.311452547378719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/04  20:00:00,27.7125,0.6,16.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.353290301824771,0.0,25.01262717799851,28.1947960199686,881.9899726955205,3556793.7287263667,0.0,23.61437287370665,24.305642902986429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,900.0 
 08/04  21:00:00,26.012500000000004,0.6,18.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,5.6579524232186,0.0,25.005766444002036,28.81001941251222,916.5465099840808,2190380.501965483,0.0,23.321395311526318,24.314160261951174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  22:00:00,24.5375,0.9125000000000001,20.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.069450947818383,0.0,24.99910587565512,29.654875412665004,960.2929233201722,1255138.4296409062,0.0,23.089176363090627,24.328893765662447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  23:00:00,23.9,0.7875000000000001,22.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.421205637298843,0.0,24.995750443155687,30.38953915806672,993.8135968859748,729393.2642245118,0.0,22.9083900230954,24.344385676598557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/04  24:00:00,20.775,1.6,28.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.6256776272447539,0.0,24.824094387216048,31.139062078075186,1003.0842817599666,275028.05435975096,0.0,22.663594446475565,24.175134891309616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  01:00:00,18.9,2.2,33.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.5678720765330989,0.0,24.36344189608773,31.880072065721515,970.367698744686,210198.68307945203,0.0,22.269333665251695,23.68776574519034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  02:00:00,17.15,2.2,36.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.394423616529708,0.0,23.91901115498253,32.3530247624438,935.9815787047871,210198.68307945203,0.0,21.863965463726687,23.21124125038904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  03:00:00,16.474999999999999,2.2,38.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.103154191923394,0.0,23.516574967924723,32.48597815668627,898.9044733044966,210198.68307945203,0.0,21.436233990716049,22.772033005475114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  04:00:00,15.262500000000001,3.2624999999999999,44.875,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.01552191260392,0.0,23.12338778186637,33.067387075903457,873.0724512627089,210198.68307945203,0.0,21.046699729998325,22.3547083337016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  05:00:00,14.4,3.9,49.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.1219324729370989,0.0,22.7191632423417,34.13609610636211,844.3342117053924,210198.68307945203,0.0,20.651688172179158,21.937966520464216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,3600.0 
 08/05  06:00:00,15.4625,3.5249999999999996,45.25,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.188143333711148,0.0,22.628573532957178,34.48085910979244,827.6724552691007,206542.48649332356,0.0,20.501523286691936,21.84731998523081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  07:00:00,17.475,3.675,40.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.335506911965622,0.0,22.841460991351128,34.38651721762564,833.1860927060438,206424.65233147716,0.0,20.657742526359518,22.079032817835356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  08:00:00,18.3,4.2125,39.625,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,6.6136412547802589,0.0,23.033851093192646,34.64609799578519,843.3127400718981,206259.5646342152,0.0,20.86045526694435,22.297439872401854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  09:00:00,22.112499999999998,5.8375,35.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.010576848441633,0.0,23.462534602011819,34.694036650502408,836.7142010160034,206012.8181734395,0.0,21.239553239715627,22.77024346364279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  10:00:00,24.0875,7.3875,34.5,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,7.841635615072075,0.0,24.188471987666547,35.15481137215401,831.8621196141829,205521.43892120032,0.0,21.94683843499226,23.58080592781723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  11:00:00,25.9625,8.799999999999999,34.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.893778116185823,0.0,24.862610738408376,36.26559152974482,852.9352826411446,512085.0068859216,0.0,22.677007885421824,24.351362257748109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  12:00:00,29.637500000000004,8.4,26.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.530525483306846,0.0,25.024599400225659,37.49071068462346,825.5118388787319,1913115.2308022339,0.0,23.14014670056575,24.561539008124507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  13:00:00,32.475,7.8,21.125,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,9.16934369683596,0.0,25.035435683951353,36.56753810467917,798.3256343021127,3354465.545764698,0.0,23.413862850081637,24.549353858413114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  14:00:00,33.9875,7.425,18.75,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.695090235784266,0.0,25.03982034707236,35.40458481109229,770.6568904162641,4527183.464740882,0.0,23.62087279735846,24.523810985180338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  15:00:00,34.4,6.512499999999999,17.375,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.332474331981129,0.0,25.040099764887314,34.54361503610455,756.3010056709309,5248042.881690836,0.0,23.797117539842568,24.501637467318778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
 08/05  16:00:00,35.15,6.475,17.0,0.0,147945.20547945205,0.0,0.0,0.0,0.0,0.0,0.0,8.186677531327128,0.0,25.041925840650099,34.1989937632611,756.1985912573136,6044951.358751341,0.0,23.945637480051127,24.494647706311377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.3,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0 
