Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 03/27  07:00:00,-1.2874999999999999,-6.7,67.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.396435550066074,0.0,19.915884015909879,29.058242403451989,1414.4053964429152,12273819.379957296,0.0,22.31376779098013,18.721770969146559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,900.0 
 03/27  08:00:00,0.7375000000000002,-5.6375,62.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.5740282381585025,0.0,19.92211522476005,29.41971172777407,1425.521807180136,8816156.581220888,0.0,22.448387934917976,18.738063664572377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  09:00:00,3.5750000000000008,-5.375,52.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.8133758255331983,0.0,19.930934474456124,29.91224056548327,1433.4500035969605,5394602.786965184,0.0,22.729821626382216,18.760625314444913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  10:00:00,6.15,-5.9125,42.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.0425627902990257,0.0,19.937657698597449,30.393826205604709,1442.0059233383932,2168355.6808414037,0.0,23.078253061934473,18.7805955971591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  11:00:00,8.262500000000001,-6.475,35.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.2477306400181975,0.0,20.088071967085094,30.55616035077935,1452.7694804269157,1388016.5992979538,0.0,23.390053065740714,18.950290017397287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  12:00:00,8.9,-7.3875,31.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.3169454286039405,0.0,20.367073168272328,30.18201706503403,1450.2881835954816,1388396.0662641684,0.0,23.6241682074723,19.24742204179767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  13:00:00,8.9,-7.8,30.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.393210945253268,0.0,20.587937464037734,29.93554483676186,1456.1301325158752,1388420.5331874565,0.0,23.80585106336168,19.4839371034014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  14:00:00,8.9,-7.8,30.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.5055351842325948,0.0,20.76335931013461,29.851436135353077,1464.835525372456,1388632.59135534,0.0,23.959635169995705,19.67470496246007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  15:00:00,9.5875,-7.425,29.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.6480744109879517,0.0,20.93389752458214,29.840809571019436,1475.1175622004126,1388736.6450343135,0.0,24.10679185353298,19.862019526950307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  16:00:00,9.3125,-7.2,30.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.7288702764995849,0.0,21.048976973534275,29.801074800615586,1472.8990668061352,1388915.0368340496,0.0,24.215021572641825,19.987569401792667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  17:00:00,8.9,-7.2,32.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.7553540564880407,0.0,20.90992014076704,30.113919921674154,1460.6976763700946,1389594.0601005089,0.0,24.097683589826486,19.84277561946524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  18:00:00,8.525000000000003,-7.575,31.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.772326809982549,0.0,20.593917366148739,30.742895039613559,1453.6182701398525,1389877.4171810526,0.0,23.8383102811572,19.511595806575746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/27  19:00:00,6.612499999999999,-7.8,35.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.651966421156825,0.0,20.115137703490328,31.39667800809812,1440.4516350916813,1442945.4022803039,0.0,23.425757707345825,19.002009177384143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 03/27  20:00:00,4.85,-7.8,39.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.648148021734647,0.0,19.927227190444947,31.754443050117457,1448.5309811070216,2699297.232025311,0.0,23.100884529735848,18.804649255798066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/27  21:00:00,4.775,-7.425,41.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.659685497603445,0.0,19.92421164655849,31.786435539659736,1457.346397661442,4090498.3601155125,0.0,22.88060939969549,18.802167516972124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/27  22:00:00,2.9375,-7.575,46.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.643149163493127,0.0,19.924410698467569,31.748699479934566,1458.5523211517735,5557709.659643875,0.0,22.715977420543966,18.80140114362373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/27  23:00:00,2.0125,-7.1125,51.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.60734488680962,0.0,19.923649492425505,31.669482049062997,1457.8137627679349,6781238.746289618,0.0,22.592444885091124,18.798495361838034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/27  24:00:00,2.2,-6.324999999999999,53.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.602050360914128,0.0,19.926518323504216,31.651927036355539,1454.4186248076724,7490689.83143981,0.0,22.513351313539024,18.801192695137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  01:00:00,1.2,-6.475,57.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.618357458984023,0.0,19.923509448010454,31.694557833560716,1451.5936039515974,8317319.343511927,0.0,22.45232426448959,18.798996069576697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  02:00:00,0.225,-7.0125,59.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.5880869302767004,0.0,19.920569519358673,31.63217174061665,1447.1498874850045,9638883.146626363,0.0,22.39908087292621,18.794133177855089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  03:00:00,-0.6875,-8.262500000000001,57.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.5474981986847,0.0,19.918397378401737,31.545233704532728,1446.3386406000164,12189580.321908139,0.0,22.35101162245824,18.789473774082489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  04:00:00,-0.4125,-8.9,53.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.458837105420974,0.0,19.919757533850264,31.344223151675487,1444.5777155617594,12820669.952931121,0.0,22.312666272222918,18.785721336195708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  05:00:00,-0.6875,-8.9,54.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.32275971008138,0.0,19.919526626361859,31.042337359280148,1436.8528701861406,13384532.71784846,0.0,22.280236718408938,18.77758476449036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  06:00:00,-1.1,-8.525000000000003,57.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.1847116206363568,0.0,19.917923196865404,30.741223817516777,1427.2482715451909,13756078.755413855,0.0,22.250037965236357,18.76795858289821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  07:00:00,-0.7875000000000001,-7.987500000000001,58.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,2.079637589585291,0.0,19.919026022520286,30.509393820876018,1419.3289972750575,13068081.472440303,0.0,22.292828535904595,18.763118352317414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,900.0 
 03/28  08:00:00,1.1500000000000002,-7.425,53.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.9799256079305683,0.0,19.92393181508684,30.283632973005785,1407.4911605396638,7758135.900705373,0.0,22.517047261548738,18.76261985755734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  09:00:00,3.95,-6.8875,45.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.8588423260067356,0.0,19.931539447271665,30.008371770308299,1390.3179650221553,4884368.428349825,0.0,22.810448261610909,18.763800877112439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  10:00:00,6.374999999999999,-7.0125,38.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.8146291164448277,0.0,19.94039328278112,29.897107794263467,1380.6578225542774,2050776.9917423558,0.0,23.105856929337688,18.770634870131667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  11:00:00,7.8875,-7.8875,31.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.8513656545535227,0.0,20.17136198972101,29.551000056451348,1388.267303281174,1387452.6397020936,0.0,23.42551515327835,19.015663190167126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  12:00:00,8.9875,-8.3,28.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.9073011672091443,0.0,20.55247286895545,28.978713269821019,1399.6723632959223,1387029.76206435,0.0,23.741762070897115,19.419942113451876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  13:00:00,9.4,-8.3,28.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.8448764829394902,0.0,20.784112321696747,28.44076795271637,1392.3106401320443,1386853.7291452878,0.0,23.93694188180872,19.660699161520684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  14:00:00,9.775,-8.675,26.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.7519307423030493,0.0,21.03000927300541,27.828370385299999,1378.3887630377358,1386883.7003686974,0.0,24.131013942560693,19.915195427033227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  15:00:00,10.375,-8.9,25.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.6751632827878405,0.0,21.386413198531267,27.077102889906504,1366.0432769344557,1387293.4246930886,0.0,24.415796812866199,20.28762331606528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  16:00:00,10.6,-8.525000000000003,25.625,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.7219977547986512,0.0,21.750337757298686,26.56915486058628,1361.9993161507462,1387891.7110748166,0.0,24.71958085168938,20.67467724327719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  17:00:00,10.6,-8.675,25.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.6924724579848989,0.0,21.970082564515978,26.159667312727728,1343.3044540756762,1388701.2776723472,0.0,24.914207814067578,20.905704356355466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  18:00:00,9.5375,-8.525000000000003,27.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.634984763365456,0.0,21.95697477955076,26.072907428395923,1322.9654249038427,1389605.87063144,0.0,24.91286651667339,20.889020395913954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/28  19:00:00,7.525,-8.3,32.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.6772626379785476,0.0,21.474835260217615,26.937022243308236,1316.5843410223243,1391922.1153684227,0.0,24.545290205511507,20.381229922592419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 03/28  20:00:00,5.262500000000001,-8.3,37.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.747664585877773,0.0,20.717793992201547,28.361750154289547,1322.4924340457909,1393760.3269150684,0.0,23.94369925221794,19.58568575656149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  21:00:00,3.3999999999999996,-8.3,42.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.7336980556274553,0.0,20.037842955099515,29.546344087241743,1329.3065051672984,1740123.6495032092,0.0,23.362284468465739,18.868670679554115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  22:00:00,2.425,-7.987500000000001,46.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.650794396484406,0.0,19.919103403692284,29.587386838730774,1333.5485048298377,3723302.6273469456,0.0,23.012133560292118,18.73912884485059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  23:00:00,1.8875000000000002,-8.1125,48.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.5849935131080253,0.0,19.913292001528157,29.458765196973866,1335.7903680340492,5258149.968666005,0.0,22.784819184187634,18.729377848490846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/28  24:00:00,2.0125,-7.987500000000001,48.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.5118100421859664,0.0,19.92281979395591,29.287231021693857,1335.6986830692047,6458734.309100967,0.0,22.634458548379777,18.73537947225129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/29  01:00:00,2.2,-7.425,49.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.4479355044280016,0.0,19.926543006334684,29.146528427445369,1332.2853073434754,7268924.80313055,0.0,22.537080768657327,18.73580110479589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/29  02:00:00,2.5749999999999999,-6.8875,50.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.415497118879046,0.0,19.929403186626656,29.07356358342144,1327.7476808032776,7753607.416954378,0.0,22.476388697401306,18.737042109967548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/29  03:00:00,1.7374999999999999,-7.0125,52.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.399153064098991,0.0,19.926801257801178,29.044139601411997,1323.0174079183904,8329614.981845854,0.0,22.429473002383756,18.73341169539594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/29  04:00:00,0.4125,-7.2,57.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.4004273770784475,0.0,19.922253578823246,29.054986099301645,1323.3934622381606,9776925.22515325,0.0,22.381995034415689,18.728692462631778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/29  05:00:00,-0.375,-6.8875,62.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,1.4003639151900936,0.0,19.920305364638517,29.05836253372572,1322.7782038664864,12532890.711077732,0.0,22.338223778795933,18.726637589482985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
