Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Dewpoint Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),WHOLEHOUSE PHIUSMELS:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE FRIDGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE RANGE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESDRYER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE CLOTHESWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE DISHWASHER:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGSENSIBLE:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE SIZINGLATENT:Electric Equipment Electricity Energy [J](Hourly),WHOLEHOUSE:Zone Mean Air Dewpoint Temperature [C](Hourly),WHOLEHOUSE:Zone Ventilation Mass Flow Rate [kg/s](Hourly),WHOLEHOUSE:Zone Air Temperature [C](Hourly),WHOLEHOUSE:Zone Air Relative Humidity [%](Hourly),WHOLEHOUSE:Zone Air CO2 Concentration [ppm](Hourly),Whole Building:Facility Total Purchased Electricity Energy [J](Hourly),Whole Building:Facility Total Surplus Electricity Energy [J](Hourly),WHOLEHOUSE OCCUPANTS:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),WHOLEHOUSE:Zone Heat Index [C](Hourly),BARANGESCHEDULE:Schedule Value [](Hourly),PHIUS_LIGHTING:Schedule Value [](Hourly),PHIUS_MELS:Schedule Value [](Hourly),COMBINEDDHWSCHEDULE:Schedule Value [](Hourly),BACLOTHESDRYERSCHEDULE:Schedule Value [](Hourly),BACLOTHESWASHERSCHEDULE:Schedule Value [](Hourly),BADISHWASHERSCHEDULE:Schedule Value [](Hourly),OCCUPANT_ACTIVITY_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_EFF_SCHEDULE:Schedule Value [](Hourly),OCCUPANT_CLOTHING_SCHEDULE:Schedule Value [](Hourly),CO2_SCHEDULE:Schedule Value [](Hourly),OCCUPANTSCHEDULE:Schedule Value [](Hourly),MECHAVAILABLE:Schedule Value [](Hourly),NATVENT:Schedule Value [](Hourly),SCHNATVENT:Schedule Value [](Hourly),OUTAGECOOLING:Schedule Value [](Hourly),DEMAND CONTROL COOLING:Schedule Value [](Hourly),SHADINGAVAILABLE:Schedule Value [](Hourly),SIZINGLOADS:Schedule Value [](Hourly),WEATHER MORPH:Schedule Value [](Hourly),HVAC_ALWAYS_4:Schedule Value [](Hourly),PHIUS_68F:Schedule Value [](Hourly),DHW_122F:Schedule Value [](Hourly),PHIUS_77F:Schedule Value [](Hourly),HUMIDITY_SETPOINT:Schedule Value [](Hourly),AIRVELOCITYSCH:Schedule Value [](Hourly),ALWAYS_ON:Schedule Value [](Hourly),ALWAYS OFF:Schedule Value [](Hourly),ERVAVAILABLE:Schedule Value [](Hourly),WHOLEHOUSE_WINDOWFRACTIONCONTROL:Schedule Value [](Hourly),COUNT:Schedule Value [](Hourly),PHIUSEXTLIGHT:Exterior Lights Electricity Energy [J](Hourly) 
 03/19  17:00:00,4.775,-6.475,44.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.88428374258585,0.0,19.923002270244518,48.940210867044928,2330.933884283532,1411224.4573493773,0.0,23.207928253006736,19.248741336575148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/19  18:00:00,4.3125,-7.0125,44.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.844805032912085,0.0,19.923255355445357,48.809001979072537,2332.987085533998,1423163.2360017787,0.0,23.09903200181715,19.245593720443453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/19  19:00:00,3.2124999999999996,-6.8875,48.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.806966867053227,0.0,19.923599887391228,48.683213795017838,2336.703343663304,1444793.0107516079,0.0,22.92707450395953,19.242688236333597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,2700.0 
 03/19  20:00:00,2.1125,-5.6375,57.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.797944198821611,0.0,19.92267870334561,48.65628298641933,2340.0199243289227,1464181.4284661755,0.0,22.792927131828657,19.24097174054779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/19  21:00:00,0.26250000000000009,-5.375,66.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.809886833461665,0.0,19.917364567557855,48.71164429414655,2342.964642017117,1480227.7884733675,0.0,22.688009252698877,19.236571736438579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/19  22:00:00,-0.6,-5.225,70.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.811925093328905,0.0,19.91556096014181,48.72380714960239,2346.4066368518758,1493996.5135161929,0.0,22.602733329447156,19.234905353951164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/19  23:00:00,-1.2874999999999999,-5.375,73.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.814558427146597,0.0,19.914290408220255,48.73632379562008,2349.309083454818,1505773.4529667928,0.0,22.532350659604214,19.233834570372367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/19  24:00:00,-1.3249999999999998,-5.6,73.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.807337044375089,0.0,19.915201446629575,48.709776722414158,2351.7078605229446,1515304.0319501914,0.0,22.477160503711447,19.234143539044454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  01:00:00,-1.1,-5.9125,70.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.792040063682825,0.0,19.916920883902884,48.654216455783458,2352.8251220645317,1521612.292728417,0.0,22.440352677573658,19.234584179749743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  02:00:00,-1.1,-6.475,67.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.765805284193249,0.0,19.917375070716724,48.566572488534088,2353.6929611502689,1525467.391851872,0.0,22.416509959988596,19.232795303877898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  03:00:00,-1.4749999999999999,-6.7,67.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.731328224964156,0.0,19.916203232101144,48.456912771254959,2354.5119613284,1528634.784558133,0.0,22.396258316586324,19.228642944338469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  04:00:00,-1.3249999999999998,-6.7,67.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.697009941865919,0.0,19.916961633461626,48.34220659079751,2355.2807920440047,1530730.9751000787,0.0,22.38214231224692,19.226482080011946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  05:00:00,-1.1,-6.7,66.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.665072471822727,0.0,19.91799884581673,48.234680853715307,2355.9068516634545,1531884.771572284,0.0,22.373028531001503,19.224815397134305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  06:00:00,-1.1,-6.7,66.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.634248475017327,0.0,19.91803329897288,48.13398941145016,2356.329634897394,1532341.0403544645,0.0,22.367384025223005,19.222224130169154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  07:00:00,-1.1,-7.0125,64.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.604748238776726,0.0,19.917960307925197,48.03811320996284,2357.0483720782838,1527750.2580960857,0.0,22.3798912540204,19.219640405866753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 03/20  08:00:00,0.275,-6.512499999999999,60.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.579163567340898,0.0,19.921528553528437,47.94430019203054,2358.024970556404,1493991.6199856313,0.0,22.572188683290155,19.221115913895415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  09:00:00,2.4749999999999998,-5.7875,55.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.574601546599812,0.0,19.926034299912627,47.916095412940958,2358.9617305456265,1448588.2618476484,0.0,22.88993751269623,19.22533577679735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  10:00:00,4.737499999999999,-5.6,48.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.582595537385164,0.0,19.93150881830325,47.9257948366456,2359.5495789159369,1407872.6753820279,0.0,23.24579764048555,19.231611009757104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  11:00:00,6.6,-5.9125,41.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.589614655299379,0.0,20.10935860224182,47.42492787619118,2359.882628734531,1387445.7990999739,0.0,23.583432547947966,19.414167579233224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  12:00:00,7.8875,-6.475,35.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.595298469953628,0.0,20.534972532704957,46.211153412024618,2360.3964846561659,1387087.9809699562,0.0,23.9459049040966,19.85064990284499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  13:00:00,8.9875,-6.324999999999999,33.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.615639266537658,0.0,20.882562800542517,45.29429779195404,2361.1060095488526,1386981.988485956,0.0,24.222274388504613,20.209059078497796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  14:00:00,9.775,-6.1,32.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.68354461011568,0.0,21.258768644211025,44.46349183625832,2362.0823202066997,1387100.024558576,0.0,24.555062690249373,20.601192239912206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  15:00:00,10.0,-6.475,31.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.786691702578928,0.0,21.676315420195736,43.64433489529533,2363.0741320926374,1387584.38185103,0.0,24.933892170837507,21.039104595592467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  16:00:00,10.0,-6.7,31.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.900806929128669,0.0,21.9983657198124,43.12522322858948,2364.3130973497256,1388399.5949444138,0.0,25.235863353880967,21.379805342762368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  17:00:00,10.0,-6.7,31.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.029134103974979,0.0,21.99972944816809,43.497650716313689,2365.272407701477,1389323.653091251,0.0,25.266929978191479,21.391029939466426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  18:00:00,9.625,-6.012499999999999,33.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.149312514672176,0.0,21.685413139967439,44.70333706509418,2365.4275905611109,1389862.094951402,0.0,25.01827042789263,21.076763810663868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/20  19:00:00,8.025,-4.1625,42.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.257424137154594,0.0,21.12602416060674,46.602863397664588,2364.7082867478804,1391934.9061153762,0.0,24.547485382216139,20.511034676495325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 03/20  20:00:00,6.512499999999999,-3.3,49.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.356835984867147,0.0,20.508368920631989,48.733149900365749,2365.3764904148526,1393760.3269150684,0.0,23.99902964206813,19.887238060093627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  21:00:00,5.0375,-3.3,54.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.411774111621874,0.0,19.99371579956605,50.492166890472848,2366.786594307498,1399572.428881214,0.0,23.51011321534327,19.36704951499611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  22:00:00,3.3999999999999996,-4.3625,57.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.40775322228208,0.0,19.917604740703874,50.71620412100468,2367.5997847067376,1423834.7706823785,0.0,23.21805301629545,19.289177211267164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  23:00:00,2.8,-5.375,55.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.371758176664736,0.0,19.920519578055406,50.58432439526055,2367.8861522320919,1445120.5086608136,0.0,23.0072668482664,19.288940006181634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/20  24:00:00,2.1125,-5.6,57.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.332711966517906,0.0,19.923151026735089,50.443247697401819,2368.180236602634,1463901.0831263534,0.0,22.853945732942106,19.288150930396314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  01:00:00,2.0125,-5.9125,56.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.294369257989498,0.0,19.925210539483403,50.306701497900039,2368.9850045304785,1477351.2380889324,0.0,22.75920172815571,19.286851021432466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  02:00:00,-0.23749999999999994,-6.7875,61.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.25057006909373,0.0,19.91751534324635,50.18236191185676,2370.8135028506314,1489853.9791217345,0.0,22.675880473677514,19.27513966082502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  03:00:00,-1.7,-6.8875,67.875,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.191943944965196,0.0,19.912757529000549,49.99917588774307,2372.9680805994514,1502333.098042755,0.0,22.597131967983715,19.265122874524999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  04:00:00,-1.7,-6.7,69.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.126335722882759,0.0,19.913936006853889,49.77477803893091,2374.1545405515914,1511334.4382795878,0.0,22.541656882475264,19.260559923000256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  05:00:00,-2.3874999999999999,-6.7,72.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.080080995469454,0.0,19.91200649929986,49.625564923537748,2375.2324969887697,1518102.5151223513,0.0,22.49908317916804,19.25454134445555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  06:00:00,-2.425,-6.324999999999999,75.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.038401512317384,0.0,19.912326783845839,49.48516469792425,2375.8997265195496,1523233.5585516007,0.0,22.466788552714548,19.251227651565114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,3600.0 
 03/21  07:00:00,-1.8875000000000002,-6.1,73.125,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.000993478392339,0.0,19.914751235839839,49.35289939283036,2376.3140463662386,1522587.1396240844,0.0,22.456606584295686,19.25044095468106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,1800.0 
 03/21  08:00:00,-1.3249999999999998,-5.7875,72.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.973394041257946,0.0,19.91674797306632,49.25488456420646,2377.1940460868565,1515580.030129124,0.0,22.483257444387019,19.250078089549456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  09:00:00,-0.03750000000000003,-4.85,70.75,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.973219349778152,0.0,19.920935256609874,49.24151908759656,2377.579185191546,1502213.4905753043,0.0,22.55761171964848,19.254335114002548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  10:00:00,1.2874999999999999,-4.4,66.25,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,8.989812979284459,0.0,19.924491296353005,49.285875431671048,2377.446711924814,1479496.5048542903,0.0,22.692569512907647,19.25940495114861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  11:00:00,3.3875,-4.0875,58.375,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.001826455105047,0.0,19.92932543395528,49.31110344569818,2376.655526305218,1442531.0914806347,0.0,22.946016603457755,19.265381233988479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  12:00:00,5.1499999999999999,-3.9,52.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.034556750961528,0.0,19.931726472900555,49.41286698470243,2375.9787297324285,1418776.5108462019,0.0,23.140772855461216,19.270679535902283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  13:00:00,5.225,-4.2125,51.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.058391586151246,0.0,19.927808337001314,49.50445019565738,2374.8141815273418,1412634.5859537437,0.0,23.197614113621307,19.26876092581028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  14:00:00,2.9375,-2.7125,68.5,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.096259438673803,0.0,19.91550423733932,49.66907811081505,2373.3974511664985,1415372.7287155507,0.0,23.174872551258554,19.259525033966758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
 03/21  15:00:00,2.3874999999999999,-1.0125,79.0,0.0,1331506.8493150683,0.0,0.0,0.0,0.0,0.0,0.0,9.198408324294683,0.0,19.91428876522233,50.0162932211954,2374.3395185092056,1419503.4314560218,0.0,23.14026506442022,19.267254186964665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,500.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,20.0,2.0,25.0,60.0,0.16,1.0,0.0,1.0,0.0,0.0,0.0 
